policy,command_index,command,cmd_vx,cmd_vy,cmd_yaw,segment_s,fallen,score,vx_mae,vy_mae,yaw_rate_mae,vx_mean,vy_mean,yaw_rate_mean,roll_abs_mean,roll_abs_p95,pitch_abs_mean,pitch_abs_p95,min_height,raw_torque_abs_mean,raw_torque_abs_p99_max,torque_saturation_ratio,target_speed_abs_max,target_accel_abs_max,sagittal_diagonal_error_mean,mid_swing_clearance_p10,mid_swing_clearance_mean,mid_swing_clearance_p90,diagonal_foot_height_error_mean,contact_phase_mismatch_ratio,left_right_clearance_error_mean,dx,dy,yaw_delta
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,1,forward_low,0.1,0.0,0.0,5.0,0,3.1572992489458436,0.04278460464558671,0.053871757290739,0.07550389210050139,0.06304858628976952,-0.0011049042346917579,0.0010948930773208398,0.01846690239570759,0.0346447265000768,0.006014105106817515,0.015501096761728731,0.28075525760710723,1.5802380832516945,7.396879824652689,0.0,5.941707134246826,223.5260467529297,0.08756015378981828,0.01881742480355262,0.03240746891937309,0.047590123328700426,0.002491242835007147,0.24125,0.0024341185736177916,0.3142886799671053,-0.003658306844275357,0.001776042059723887
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,2,forward,0.4,0.0,0.0,5.0,0,4.025413230781664,0.10610770404780241,0.07415635468183039,0.10355346204694556,0.2938922959521976,-0.0003556610015545493,-0.0006589045766027496,0.022202155386646764,0.03805230231504025,0.009688311286610301,0.01641912894327286,0.27817635148758785,1.8366122311627715,8.019421913083647,0.0,6.69255256652832,237.51199340820312,0.08901135586202144,0.018887770414866126,0.03058745095855808,0.048396009642301945,0.0059615273866281794,0.1475,0.005886125310401813,1.4644026232365217,0.022217141912190402,-0.00510001381576685
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,3,backward,-0.1,0.0,0.0,5.0,0,3.228439684316318,0.04699818538258802,0.02474128664911029,0.04730073725390261,-0.14367844676384345,0.001183865647267952,1.8198557081261642e-05,0.012483016232716833,0.02480952568986898,0.01689092825427766,0.030709158494610592,0.27833435797264927,1.9401441150978789,8.216532116200044,0.0,5.907154083251953,221.54598999023438,0.08035616859793664,0.017975300144496085,0.030474335115927644,0.05156374589325282,0.006956566472052708,0.23375,0.006904614762147698,-0.6896730467181338,-0.0025949150283582807,0.0029138984207980135
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,4,left,0.0,0.06,0.0,5.0,0,3.2186164806604856,0.04687076677054271,0.04128558906955457,0.07615790716762744,-0.03459801967797947,0.027235577244490706,-0.0017749190764742868,0.0371982307612082,0.06769483825924312,0.0071981126651506026,0.013289167607254957,0.2798125275209566,1.75277859023296,7.652081843060621,0.0,6.014883518218994,220.3756561279297,0.09247576851397753,0.017998072284105264,0.030857955472520175,0.04716405122030084,0.003130774260836042,0.24625,0.00295407729597977,-0.18095614031471885,0.14569551942359085,-0.01203901187063831
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,5,right,0.0,-0.06,0.0,5.0,0,3.221090888119261,0.04709732662579133,0.040886744693250314,0.08036746261721195,-0.033874878500995735,-0.02893123347413996,-0.0018595507602821846,0.03722164769959866,0.07024509633238066,0.007000486269551909,0.013760198600465118,0.2796039645728121,1.730895449762816,7.733370624954725,0.0,6.015157699584961,223.14251708984375,0.09209378603845834,0.017986968004122257,0.03111739261781142,0.04595959123689149,0.003020208325564201,0.25625,0.0028350714526756172,-0.16507173593508484,-0.1455149801232013,0.01791390100561399
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,6,yaw_left,0.0,0.0,0.6,5.0,0,4.02327422892239,0.07075371692267603,0.058612258177917605,0.28024012837026935,-0.05278019544143169,-0.02770280532082143,0.5343430152100812,0.02697743706149903,0.05083441126656393,0.018050431472401075,0.05314441591446858,0.2774010740030509,2.1409088344132954,8.521552903420922,0.0,6.283450126647949,223.3666229248047,0.09369067139923573,0.017845127085360908,0.03160853372399446,0.04757604615505968,0.004611867999720204,0.22875,0.004473556561553216,0.041222457919988464,-0.19519896602905912,2.585682530062023
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,7,yaw_right,0.0,0.0,-0.6,5.0,0,3.369488602147877,0.05664518455956712,0.02032285131554106,0.2722344511531742,-0.05664518455956712,0.003379598558120595,-0.494122262703943,0.009795641315424175,0.025799775603999063,0.010909304714340063,0.020411549271736624,0.276519127564799,2.050600521326179,8.195703700445195,0.0,6.317252159118652,223.765380859375,0.10182894881814718,0.018035244511530855,0.031082223807787863,0.04885207663540214,0.00478408236150558,0.24875,0.004732543072359715,-0.014753701010944753,-0.1975297609561138,-2.299732924526569
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,8,diagonal,0.25,0.06,0.0,5.0,0,3.655552595060329,0.12672700497416675,0.0468059963150429,0.09612542539600519,0.12327299502583328,0.02602441793595231,-0.019214466366164418,0.04558635492999378,0.07783339866055962,0.0048673616586929055,0.017922574651689855,0.2803775408653003,1.5652041116465183,7.469296498022692,0.0,6.258636951446533,223.62232971191406,0.09251033935695886,0.018810237201653025,0.03192812122632929,0.047006765565473625,0.00285374185519469,0.21875,0.0026395435371242794,0.5909994661968833,0.16552981585068646,-0.28328163610596474
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6250.onnx,9,arc,0.25,0.0,0.5,5.0,0,3.2347356449683,0.07051854486193754,0.03509460002686218,0.2797408861307459,0.17948145513806246,-0.006034159668046829,0.4098021754593596,0.015551198646850275,0.02440278178779898,0.006025812437766334,0.016842460749970003,0.27908789290544056,1.9484603009761565,7.845408185943008,0.0,6.894159317016602,229.85549926757812,0.09333038851618766,0.01991024254970089,0.0324770611898827,0.04565767901264012,0.002139029135211128,0.18375,0.0019108303351688277,0.5439144166005185,0.541675675815944,1.8837118218774405
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6325.onnx,0,stand,0.0,0.0,0.0,5.0,0,2.9734708716377507,0.044029985469132865,0.039834954729011204,0.09068536484018978,-0.018135299544133426,-0.00018824464110221635,0.004368800412007034,0.015469261681551777,0.036282419782839435,0.004573171231694141,0.011955517437639247,0.2793637594130059,1.326906673501832,7.452188875018169,0.0,1.8581390380859375,54.429176330566406,0.08249585509300232,0.018239384077072165,0.02205027435518274,0.026540967021772763,0.0020268826882655594,0.2425,0.0018484693440510612,-0.09273550707984594,0.0013107893769667256,0.007133816164869219
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_6325.onnx,1,forward_low,0.1,0.0,0.0,5.0,0,3.113152583269715,0.043004840924061295,0.05355119574156156,0.07229569553745142,0.06164427062779479,-0.0013062650427067462,9.97720419353311e-05,0.017923537114510234,0.03428645816433569,0.004728994826578364,0.01416808052898494,0.2804597171430064,1.5731862529290492,7.3817181646343375,0.0,5.940639972686768,223.4834442138672,0.089267896451056,0.01883816211129672,0.0321947786944741,0.04725714937667132,0.002202447817397556,0.24125,0.002150862782952553,0.31031844909530504,0.0023494209468155544,-0.008329685180435446
