policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.915298485489529,2.6617001543375864,0.3,0.26,1.3833707980508554,0.16247020436181156,0.019312556455902363,0.9263515472412109,0.0,0.0,8.698231995029513,0.0018576689653606912,0.09666666666666666,0.28080658116020335
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.1372838378083476,2.1372838378083476,0.06000000000000005,0.06000000000000005,2.1239299844369293,0.16519422044514312,0.0496116002953771,0.9116591215133667,0.0,0.0,8.542084493685165,0.006183307051441145,0.12,0.28035787904769327
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,2.04392204435667,1.8832241978849371,0.06000000000000005,0.06000000000000005,2.04392204435667,0.16539702161892542,0.018411177343480092,0.9298427700996399,0.0,0.0,8.542084493685165,0.0018317916534061878,0.1,0.28035787904769327
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,2.9857289945436865,2.533708961462678,0.06,0.06,2.6864305626218337,0.27579935718660475,0.06536758708190005,0.9317513108253479,0.0,0.0,8.643119112189025,0.00799714241056094,0.13333333333333333,0.2767843980967444
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.0135338272196925,2.4564169013890784,0.26,0.06,2.4035891762143287,0.2762871809689661,0.06711436439581953,0.9093004465103149,0.0,0.0,8.348860059633676,0.008204352382509095,0.13,0.27887887432149755
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.920648868770714,2.522030730406483,0.26,0.06,2.8532149862892,0.2750612861879407,0.066839049693218,0.9335370063781738,0.0,0.0,8.452076909551018,0.00821420106752266,0.14,0.2769930640884865
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.950711166443694,2.5080815395671756,0.08,0.06,2.442864618896848,0.27458233766022044,0.06537980474289053,0.9248742461204529,0.0,0.0,8.593260942236034,0.0080372531814601,0.13333333333333333,0.27678592296339155
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.881933490744456,3.044509462276934,0.1,0.46,2.5104122060777794,0.2744532681339493,0.06542135743487798,0.9377773404121399,0.0,0.0,8.356823821819734,0.008005970565830026,0.14666666666666667,0.2769965468406197
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.911367907472338,2.575277675255258,0.1,0.12,2.575277675255258,0.27542340628776124,0.0670756918648446,0.9250960946083069,0.0,0.0,9.074003663741003,0.008241056024280689,0.14,0.2762645122611124
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5600.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,4.411370996379904,2.5275393437342166,0.28000000000000025,0.26000000000000023,4.411370996379904,0.2717245752364475,0.0661375387793656,0.9221282601356506,0.0,0.0,10.652563525664164,0.00837124855318323,0.16,0.27718225076117226
