policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.910175475677924,2.571693194740374,0.1,0.24,2.3822982025098693,0.26907564972236425,0.06101986953197163,0.9780570864677429,0.007,0.068,8.996381727402628,0.008404688398872989,0.13666666666666666,0.2762260104035187
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,3.8326197165802847,2.4065016420379655,0.30000000000000027,0.2400000000000002,3.8326197165802847,0.2687122955971145,0.060751181758587174,0.977526068687439,0.007333333333333333,0.08,10.03329316437219,0.008527735249905202,0.14,0.27716689766920616
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.4610382554852777,2.4610382554852777,0.06000000000000005,0.06000000000000005,2.4610382554852777,0.26589774413367384,0.061924588969302856,0.9788588285446167,0.009333333333333332,0.108,8.684944432407521,0.008820096810187377,0.17,0.27716689766920616
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,saturated_-1_vx0.20,saturated,0.2,-1,-3.0,0,5.611387301023472,5.315642272750967,0.38,0.34,2.3447073980498905,0.1579195669610731,0.051157827456206326,0.9695935845375061,0.0023333333333333335,0.028,32.02762305736542,0.006705929355859484,0.13666666666666666,0.2790536693414969
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,saturated_+1_vx0.20,saturated,0.2,1,3.0,0,5.1619275327673115,3.1258536548339095,0.54,0.54,2.0575464785382502,0.14808238156333,0.028541945639398054,0.9676611423492432,0.006333333333333333,0.076,27.46272385120392,0.0044469253753013525,0.14333333333333334,0.27559909744894956
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-3_vx0.12,roll,0.12,-1,-3.0,0,3.0347584354060957,3.0347584354060957,0.06,0.48,2.11897179131127,0.08431291413557938,0.030895874271960413,0.9628514051437378,0.006666666666666666,0.08,8.255331462826621,0.005626978771344683,0.14666666666666667,0.2811298885085889
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+3_vx0.12,roll,0.12,1,3.0,0,3.0154602806465363,2.10753562040353,0.06,0.06,1.9438798070161738,0.08304216558373774,0.03358957550977011,0.959162175655365,0.006,0.072,8.036246850704682,0.005995169145143443,0.15,0.281090485233234
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-5_vx0.12,roll,0.12,-1,-5.0,0,4.948882484806092,3.4777218139212445,0.06,0.48,2.0504746093652746,0.08424547642133082,0.031187609811687656,0.9723657965660095,0.008,0.088,8.259631402099433,0.005619203359338566,0.14333333333333334,0.2805417382756183
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+5_vx0.12,roll,0.12,1,5.0,0,4.962576343908102,2.17440888530397,0.06,0.06,1.9243017249668763,0.08302250371143104,0.033589074515029176,0.9590661525726318,0.006666666666666666,0.08,8.286435367023163,0.005995243869072949,0.15,0.28121314678072534
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-8_vx0.12,roll,0.12,-1,-8.0,0,7.911078274414594,3.5620540469847137,0.1,0.48,2.098875218899944,0.08259452293748458,0.03438502567653907,0.9854139685630798,0.011666666666666665,0.128,8.40498125302286,0.0061191785472905,0.15333333333333332,0.2798581562966146
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+8_vx0.12,roll,0.12,1,8.0,0,7.9240146103722875,3.481627181223889,0.3,0.28,1.9311139891148132,0.0830227233989015,0.03354847634113355,0.9661740660667419,0.007999999999999998,0.096,8.225325279319456,0.005993237789842625,0.15,0.2817491523818509
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_-1_vx0.12,push,0.12,-1,-0.0,0,2.0767838160077203,1.5179951836567618,0.06000000000000005,0.06000000000000005,2.0767838160077203,0.09003749336062725,0.03823213071362326,0.9667750597000122,0.002,0.024,8.251511992845957,0.0036061386885385817,0.11,0.2810308410551745
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_+1_vx0.12,push,0.12,1,0.0,0,1.79586056212927,1.79586056212927,0.06000000000000005,0.06000000000000005,1.79586056212927,0.08592663822602431,0.03256324202670916,0.9547178149223328,0.003666666666666666,0.044,8.251511992845957,0.006045922649579573,0.14,0.2810308410551745
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-3_vx0.20,roll,0.2,-1,-3.0,0,2.988294425669497,2.5930972752663703,0.06,0.06,2.422080055693446,0.15838819296857798,0.022202065900544993,0.9546354413032532,0.0003333333333333333,0.004,8.279501900605528,0.00260637886791005,0.13333333333333333,0.28072417540545486
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+3_vx0.20,roll,0.2,1,3.0,0,3.011202504382118,2.1816956169488733,0.06,0.06,2.1054888580543554,0.164866215975509,0.04705862724197016,0.9480821490287781,0.0,0.0,8.174620822902185,0.005631574440413842,0.11666666666666667,0.2806086278639441
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-5_vx0.20,roll,0.2,-1,-5.0,0,4.941814022282151,3.4567806952976996,0.06,0.46,2.1349177482907566,0.158329513301206,0.02221007215575504,0.9670804142951965,0.002333333333333333,0.024,8.366043563712555,0.0026108501425595064,0.13333333333333333,0.2801575720033268
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+5_vx0.20,roll,0.2,1,5.0,0,4.953366885867237,1.8477559203435796,0.08,0.06,1.3913234883785164,0.15841877931198659,0.022046531974181657,0.9512864947319031,0.0003333333333333333,0.004,8.772525774861148,0.002596043360320425,0.13333333333333333,0.2807698846789012
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-8_vx0.20,roll,0.2,-1,-8.0,0,7.903322839967526,3.954008536051959,0.1,0.48,1.1907885312727495,0.15839799003269556,0.022059723862927316,0.9805833697319031,0.0029999999999999996,0.024,8.508057401478638,0.0025941773636094373,0.13333333333333333,0.2801410647679486
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.91427229286463,2.6484736354618756,0.3,0.26,1.4705279756471565,0.15836887987158757,0.022115951532030307,0.9681969285011292,0.0006666666666666666,0.004,8.650830762814998,0.0025905301713829063,0.13333333333333333,0.2809075797602016
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.047240871702217,2.047240871702217,0.06000000000000005,0.06000000000000005,1.846570486454359,0.16478548060268994,0.04501626204996751,0.9584696292877197,0.001,0.012,8.559655606473424,0.005662127508361696,0.11,0.28039128446216727
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,1.3894073668875164,1.3894073668875164,0.06000000000000005,0.06000000000000005,1.3894073668875164,0.16107803870086645,0.022049398799872923,0.9630767703056335,0.0013333333333333333,0.016,8.559655606473424,0.0027851001072412675,0.13,0.28039128446216727
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,2.985411579971857,2.537411872922866,0.06,0.06,2.9754565106148014,0.2709820586402726,0.06379400145381575,0.9747689366340637,0.005333333333333332,0.06,8.536529197062094,0.007941427970079698,0.14666666666666667,0.27704645615925766
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.013407095989287,2.4653225165167605,0.26,0.06,2.3379377266275863,0.2715826656779427,0.0639355335260528,0.9761821627616882,0.0026666666666666666,0.032,8.332446244857902,0.007966823058423212,0.14333333333333334,0.2787701565465946
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.919403802535627,2.5145313049976363,0.26,0.26,2.9900792351370717,0.2732596925416011,0.06525383406382915,0.97492915391922,0.006666666666666666,0.08,8.513586739871492,0.00810892052023156,0.13666666666666666,0.2768395597913619
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.949865038174957,2.486828318979277,0.08,0.06,2.360070071406662,0.27332264528951994,0.06417140902712992,0.9795740842819214,0.005,0.06,8.866643576093043,0.007960915204479647,0.12,0.27683349633635307
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.880651507706109,3.1445021469228287,0.46,0.46,2.375144256636704,0.2719950409947104,0.06470316473778279,0.9785863757133484,0.008333333333333331,0.088,8.367718131619542,0.008023021723250196,0.14666666666666667,0.2768410075251687
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.910245352875959,2.4622292554280687,0.1,0.24,2.4622292554280687,0.2712104105019289,0.06413947829486169,0.9806528687477112,0.005666666666666666,0.06,9.078301576102165,0.007961275252463772,0.12666666666666668,0.27623122851828436
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,4.249238073696752,2.462030738318542,0.28000000000000025,0.26000000000000023,4.249238073696752,0.2677074501049989,0.06300585133887536,0.9772040247917175,0.007,0.08,10.552361887898428,0.008100751661570421,0.13,0.27702708135493637
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.4266927637122016,2.4266927637122016,0.06000000000000005,0.06000000000000005,2.3310268783741015,0.2687295718985312,0.06284685181421965,0.9772040247917175,0.008333333333333333,0.1,8.527717759176518,0.008051542183329785,0.14,0.27702708135493637
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,saturated_-1_vx0.20,saturated,0.2,-1,-3.0,0,5.623646623330019,5.623646623330019,0.38,0.34,2.016556454422913,0.16466354366149236,0.04862325382053681,0.9710648655891418,0.0023333333333333335,0.028,32.02762305736542,0.005833942858832594,0.11666666666666667,0.27906486926780005
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5550.onnx,saturated_+1_vx0.20,saturated,0.2,1,3.0,0,5.155268927292178,3.288568744393882,0.54,0.54,1.802943642284123,0.15899376584642128,0.021454641530458687,0.9684584736824036,0.002666666666666667,0.032,27.46272385120392,0.00263771428008826,0.12,0.27558574429476795
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-3_vx0.12,roll,0.12,-1,-3.0,0,2.9865017828336335,2.9865017828336335,0.06,0.06,1.7724224130973545,0.08613227532457395,0.03227848815635362,0.9626667499542236,0.007666666666666666,0.092,8.260607152372591,0.005761995071049162,0.16,0.2811796686394395
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+3_vx0.12,roll,0.12,1,3.0,0,3.015517104697733,1.6493269651437499,0.06,0.06,1.6312741575507508,0.08662531831843019,0.0311130181016842,0.9559726715087891,0.005,0.06,8.04546288806547,0.005557980704661487,0.14666666666666667,0.28111506382112517
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-5_vx0.12,roll,0.12,-1,-5.0,0,4.949166162774037,3.5092128804406855,0.06,0.48,2.026666288317441,0.08664234225983183,0.0309155843077655,0.9723218083381653,0.007333333333333332,0.084,8.266045570228279,0.005539100015213548,0.14666666666666667,0.28060292256591857
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+5_vx0.12,roll,0.12,1,5.0,0,4.9630175068111955,2.520030929625763,0.06,0.06,1.821274257589795,0.08614656397490437,0.032263998640734884,0.9563221335411072,0.006666666666666666,0.08,8.42191598737865,0.005759334570245034,0.16,0.2812573272727231
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-8_vx0.12,roll,0.12,-1,-8.0,0,7.911510533509148,3.5068400004083964,0.1,0.48,2.015608205776384,0.08550274230057835,0.03327495005083333,0.9855079054832458,0.009,0.096,8.24681341303501,0.005898077879997401,0.16,0.2798540862702291
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+8_vx0.12,roll,0.12,1,8.0,0,7.924605015948435,3.475011613838619,0.3,0.28,1.695884923647246,0.0866760771432494,0.03090052059996717,0.9669545292854309,0.008333333333333331,0.1,8.218237867216661,0.00553780524468731,0.14666666666666667,0.28176146179582057
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,push_-1_vx0.12,push,0.12,-1,-0.0,0,2.043962216513878,1.6697989193642246,0.06000000000000005,0.06000000000000005,2.043962216513878,0.09267818038369793,0.037286141039081844,0.9658600687980652,0.0016666666666666666,0.02,8.263575784228669,0.003464693292270265,0.11,0.2810523509561706
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,push_+1_vx0.12,push,0.12,1,0.0,0,1.6231378034667647,1.6231378034667647,0.06000000000000005,0.06000000000000005,1.6231378034667647,0.08997252392790892,0.028529631665270748,0.953935444355011,0.002333333333333333,0.028,8.263575784228669,0.005415719114935987,0.13,0.2810523509561706
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-3_vx0.20,roll,0.2,-1,-3.0,0,2.988641099683693,2.5637003080417484,0.06,0.06,2.338154641630563,0.16043830796035582,0.022481188891454843,0.9543357491493225,0.0003333333333333333,0.004,8.290582565408814,0.00262493623224575,0.13333333333333333,0.2808016160817429
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+3_vx0.20,roll,0.2,1,3.0,0,3.0112093846908747,2.0833122323407838,0.06,0.06,2.0833122323407838,0.16609030325484372,0.049338176024767214,0.9483227133750916,0.0,0.0,8.189597118799721,0.005933125410813539,0.11666666666666667,0.280618817923813
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-5_vx0.20,roll,0.2,-1,-5.0,0,4.942284393269598,3.1934087683002397,0.06,0.46,2.1628796476336776,0.16044036333103956,0.022446898402233257,0.9669860005378723,0.002333333333333333,0.024,8.336986941975558,0.002621550425467575,0.13333333333333333,0.2801494384057195
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+5_vx0.20,roll,0.2,1,5.0,0,4.9535711304214365,1.836887594923648,0.08,0.06,1.3952018320796518,0.16045399296809704,0.022315047390165633,0.9521148204803467,0.0003333333333333333,0.004,8.756058130231246,0.0026141940018524932,0.13333333333333333,0.2807011965077622
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-8_vx0.20,roll,0.2,-1,-8.0,0,7.903945405371717,3.8975250922209512,0.1,0.48,1.1800878679510864,0.16043570154796294,0.02248581480388809,0.9807533621788025,0.0029999999999999996,0.024,8.45167136305949,0.002625118532089113,0.13333333333333333,0.28006759562550837
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.914633695542853,2.6461292878030025,0.3,0.26,1.479103965827056,0.1604362335657414,0.02231760921615668,0.968388020992279,0.001,0.008,8.652545380326805,0.0026025129424480705,0.13333333333333333,0.2808955373319624
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.0850113313365872,2.0850113313365872,0.06000000000000005,0.06000000000000005,2.0850113313365872,0.16510965629062582,0.05051762593573467,0.9578680396080017,0.001,0.012,8.569463768295444,0.006402530654345306,0.13,0.28041434989374125
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,1.4600071630052494,1.4600071630052494,0.06000000000000005,0.06000000000000005,1.3894553940753256,0.1634710788735269,0.021918357968338187,0.9629932641983032,0.001,0.012,8.569463768295444,0.002776215249271338,0.13,0.28041434989374125
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,2.985688423380679,2.56753820907388,0.06,0.06,2.876241504741929,0.2744384090867775,0.06453559586290827,0.9752652049064636,0.006,0.068,8.545066638350145,0.007947897025358091,0.14333333333333334,0.27687737960195735
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.0133836334778845,2.387589197056498,0.26,0.06,2.387589197056498,0.27538847893148405,0.06411377228805608,0.976458728313446,0.003333333333333333,0.04,8.331512058882883,0.007906777593458831,0.14333333333333334,0.2788377593349491
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.919795514073064,2.438316462688424,0.26,0.06,2.902036525475253,0.2756985382757051,0.06437753772762823,0.974567711353302,0.006,0.072,8.429192182843806,0.007939810113365593,0.12666666666666668,0.2769882545114726
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.949997340089969,2.4081764033060002,0.08,0.06,2.4081764033060002,0.2752933536003355,0.06439131737666844,0.9809752702713013,0.004666666666666666,0.056,8.841343675766705,0.007930418740089972,0.12333333333333334,0.2768001159444239
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.881030409512172,3.020487585922418,0.46,0.46,2.3285839223463074,0.2751546762046837,0.0650577995421252,0.9777778387069702,0.007999999999999998,0.084,8.33791351046218,0.007990960493068007,0.13666666666666666,0.27699058924027886
/home/nszb/gym/mujoko/models/tilt_recovery_5530_candidates/model_5575.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.91051234410158,2.378674327473251,0.28,0.12,2.261398891339463,0.27359955833243355,0.06453994716619967,0.9799397587776184,0.005999999999999999,0.064,9.10041245254802,0.007937921019807118,0.13,0.2763717956050632
