time,joint_index,motor_id,joint_name,cmd_x,cmd_y,cmd_wz,action_raw,action_used,q_target_real,q_target_raw_real,q_target_smooth_real,q_current_real,dq_current_real,q_error_real,q_raw_error_real,q_smooth_error_real,torque_measured,motor_temp,motor_online,motor_error_code,motor_age_ms,smooth_step_real,smooth_raw_step_real,smooth_limited,err_limit_real,tau_est_real,torque_limited,kp,kd,max_age_ms,base_lin_vel_source,semantic_yaw_180,action_leg_yaw_180,q_raw_error_abs_max,q_cmd_error_abs_max,qdot_cmd_abs_max,qddot_cmd_abs_max,pre_err_limit_min,pre_err_limit_max,pre_limited_count,rate_limited_count,accel_limited_count,final_limited_count,qdot_cmd_real,qddot_cmd_real,pre_limited,rate_limited,accel_limited,policy_index,policy_joint_name,leg_name,joint_type,obs_base_lin_x,obs_base_lin_y,obs_base_lin_z,obs_base_ang_x,obs_base_ang_y,obs_base_ang_z,obs_gravity_x,obs_gravity_y,obs_gravity_z,obs_cmd_x,obs_cmd_y,obs_cmd_wz,obs_joint_pos_policy,obs_joint_vel_policy,obs_last_action_policy,action_raw_policy,action_clipped_policy,action_scaled_policy,action_mode,cpg_frequency_hz,cpg_phase,cpg_leg_phase,q_cpg_policy_abs,delta_q_rl_policy,residual_limit_policy,q_default_policy,q_current_policy_abs,q_raw_target_policy_abs,q_smooth_target_policy_abs,q_final_target_policy_abs,q_current_minus_default_policy,q_raw_target_minus_default_policy,q_final_target_minus_default_policy,gait_ref_policy,rl_action_contrib_policy,global_gait_phase,raw_to_smooth_delta_real,smooth_to_final_delta_real,raw_to_final_delta_real,torque_budget_nm,torque_limit_nm,torque_safety_budget_nm,pre_limited_joint_mask,rate_limited_joint_mask,accel_limited_joint_mask,final_limited_joint_mask,pre_err_limit_real,pre_max_rate_real,pre_max_accel_real,motor_vel_cmd,velocity_ff_scale,enable_velocity_ff,max_motor_vel_cmd_rad_s,enable_rear_leg_posture_bias,rear_calf_extend_bias_policy_rad,rear_thigh_bias_policy_rad,mode,default_pose_abs_error,joint_probe_delta_rad,joint_probe_name,target_real_minus_policy_default_real,stand_pose_source,expected_support_pair,support_proxy_winner,fr_torque_abs_sum,fl_torque_abs_sum,rr_torque_abs_sum,rl_torque_abs_sum,diag_FR_RL_torque_abs_sum,diag_FL_RR_torque_abs_sum,hip_gate_clamp_count,hip_outward_before_gate,hip_outward_after_gate
1782734510.267998,4,0x22,FL_thigh_joint,0.000000,0.000000,0.000000,0.589274,0.589274,-0.645800,-0.645800,-0.645800,-0.643000,0.170000,-0.002800,-0.002800,-0.002800,-0.010000,37.300,1,0,9.000,-0.002800,-0.002800,0,0.128750,0.962000,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.000000,0.000000,0,0,0,1,FL_thigh_joint,FL,thigh,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.080000,-0.008500,0.660487,0.589274,0.589274,0.589274,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.643000,0.645800,0.645800,0.645800,0.080000,0.082800,0.082800,-0.000000,0.106069,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.080000,0.000000,,-0.082800,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,5,0x23,FL_calf_joint,0.000000,0.000000,0.000000,-0.958098,-0.958098,1.186000,1.397752,1.276000,1.036000,0.000000,0.150000,0.361752,0.240000,0.000000,34.600,1,0,8.000,0.240000,0.361752,1,0.150000,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.000000,0.000000,1,0,0,2,FL_calf_joint,FL,calf,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.086000,-0.000000,-0.961874,-0.958098,-0.958098,-0.958098,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.036000,-1.397752,-1.276000,-1.186000,-0.086000,-0.447752,-0.236000,-0.275294,-0.172458,0.843296,-0.121752,-0.090000,-0.211752,6.000000,6.000000,-1.000000,1,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.086000,0.000000,,0.236000,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,6,0x31,RL_hip_joint,0.000000,0.000000,0.000000,-0.823066,-0.823066,-0.065845,-0.065845,-0.065845,0.008000,0.050000,-0.073845,-0.073845,-0.073845,0.250000,38.600,1,0,9.000,-0.073845,-0.073845,0,0.143750,3.203811,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.096743,3.732685,0,0,0,6,RL_hip_joint,RL,hip,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.008000,0.002500,-0.847252,-0.823066,-0.823066,-0.823066,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,-0.065845,-0.065845,-0.065845,0.008000,-0.065845,-0.065845,0.000000,-0.065845,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.008000,0.000000,,-0.065845,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,7,0x32,RL_thigh_joint,0.000000,0.000000,0.000000,0.690136,0.690136,-0.701027,-0.701027,-0.701027,-0.742000,0.120000,0.040973,0.040973,0.040973,-0.140000,37.300,1,0,5.000,0.040973,0.040973,0,0.135000,2.238911,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,-0.102007,-2.024621,0,0,0,7,RL_thigh_joint,RL,thigh,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.179000,-0.006000,0.679935,0.690136,0.690136,0.690136,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.742000,0.701027,0.701027,0.701027,0.179000,0.138027,0.138027,0.000000,0.138027,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.179000,0.000000,,-0.138027,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,8,0x33,RL_calf_joint,0.000000,0.000000,0.000000,-0.639014,-0.639014,1.077803,1.077803,1.077803,1.074000,0.000000,0.003803,0.003803,0.003803,0.380000,36.600,1,0,12.000,0.003803,0.003803,0,0.150000,0.152111,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.127548,6.929934,0,0,0,8,RL_calf_joint,RL,calf,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.124000,-0.000000,-0.626259,-0.639014,-0.639014,-0.639014,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.074000,-1.077803,-1.077803,-1.077803,-0.124000,-0.127803,-0.127803,0.000000,-0.127803,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.124000,0.000000,,0.127803,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,9,0x41,RR_hip_joint,0.000000,0.000000,0.000000,-0.801417,-0.801417,-0.064113,-0.064113,-0.064113,0.052000,-0.030000,-0.116113,-0.116113,-0.116113,0.070000,38.600,1,0,1.000,-0.116113,-0.116113,0,0.146250,4.794533,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.266537,8.633007,0,0,0,9,RR_hip_joint,RR,hip,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.052000,-0.001500,-0.868051,-0.801417,-0.801417,-0.801417,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052000,-0.064113,-0.064113,-0.064113,0.052000,-0.064113,-0.064113,0.000000,-0.064113,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.052000,0.000000,,-0.064113,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,10,0x42,RR_thigh_joint,0.000000,0.000000,0.000000,0.700574,0.700574,0.703115,0.703115,0.703115,0.690000,0.030000,0.013115,0.013115,0.013115,-0.060000,36.600,1,0,6.000,0.013115,0.013115,0,0.146250,0.674592,0,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,-0.884691,-15.397370,0,0,0,10,RR_thigh_joint,RR,thigh,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.127000,0.001500,0.789043,0.700574,0.700574,0.700574,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.690000,0.703115,0.703115,0.703115,0.127000,0.140115,0.140115,-0.000000,0.140115,0.843296,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.127000,0.000000,,0.140115,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.267998,11,0x43,RR_calf_joint,0.000000,0.000000,0.000000,-0.873162,-0.873162,-1.105750,-1.399927,-1.197000,-0.957000,0.010000,-0.148750,-0.442927,-0.240000,0.240000,35.300,1,0,14.000,-0.240000,-0.442927,1,0.148750,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.442927,0.240000,0.884691,15.397370,0.150000,0.240000,2,0,0,3,0.000000,0.000000,1,0,0,11,RR_calf_joint,RR,calf,-0.003521,0.010320,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.007000,0.000500,-0.916647,-0.873162,-0.873162,-0.873162,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-0.957000,-1.399927,-1.197000,-1.105750,-0.007000,-0.449927,-0.155750,-0.275294,-0.174632,0.843296,0.202927,0.091250,0.294177,6.000000,6.000000,-1.000000,1,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.007000,0.000000,,-0.155750,policy_default,FR_RL,FL_RR,0.140000,0.500000,0.770000,0.370000,0.510000,1.270000,0,0.000000,0.000000
1782734510.308425,0,0x11,FR_hip_joint,0.000000,0.000000,0.000000,0.781293,0.781293,-0.062503,-0.062503,-0.062503,0.009000,0.070000,-0.071503,-0.071503,-0.071503,0.520000,35.900,1,0,12.000,-0.071503,-0.071503,0,0.141250,3.210138,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.244296,6.712005,0,0,0,3,FR_hip_joint,FR,hip,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.009000,-0.003500,0.842367,0.781293,0.781293,0.781293,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009000,0.062503,0.062503,0.062503,-0.009000,0.062503,0.062503,0.000000,0.062503,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.009000,0.000000,,-0.062503,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,1,0x12,FR_thigh_joint,0.000000,0.000000,0.000000,0.400462,0.400462,0.635083,0.635083,0.635083,0.600000,-0.050000,0.035083,0.035083,0.035083,-0.060000,37.900,1,0,14.000,0.035083,0.035083,0,0.143750,1.653327,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.073105,-10.348558,0,0,0,4,FR_thigh_joint,FR,thigh,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.037000,-0.002500,0.408585,0.400462,0.400462,0.400462,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.600000,0.635083,0.635083,0.635083,0.037000,0.072083,0.072083,0.000000,0.072083,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.037000,0.000000,,0.072083,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,2,0x13,FR_calf_joint,0.000000,0.000000,0.000000,0.460242,0.460242,-0.899000,-0.867156,-0.867156,-1.049000,0.000000,0.150000,0.181844,0.181844,-0.390000,37.900,1,0,12.000,0.181844,0.181844,0,0.150000,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-1.845405,-46.559425,0,0,0,5,FR_calf_joint,FR,calf,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.099000,0.000000,0.665287,0.460242,0.460242,0.460242,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.049000,-0.867156,-0.867156,-0.899000,-0.099000,0.082844,0.051000,0.000000,0.082844,0.918040,0.000000,-0.031844,-0.031844,6.000000,6.000000,-1.000000,0,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.099000,0.000000,,0.051000,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,3,0x21,FL_hip_joint,0.000000,0.000000,0.000000,0.003553,0.003553,-0.000284,-0.000284,-0.000284,0.058000,0.050000,-0.058284,-0.058284,-0.058284,0.000000,37.300,1,0,5.000,-0.058284,-0.058284,0,0.143750,2.581368,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,1.291708,21.996990,0,0,0,0,FL_hip_joint,FL,hip,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.058000,-0.002500,0.326480,0.003553,0.003553,0.003553,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.058000,0.000284,0.000284,0.000284,-0.058000,0.000284,0.000284,0.000000,0.000284,0.918040,-0.000000,0.000000,-0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.058000,0.000000,,-0.000284,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,4,0x22,FL_thigh_joint,0.000000,0.000000,0.000000,0.417980,0.417980,-0.638236,-0.638236,-0.638236,-0.643000,-0.180000,0.004764,0.004764,0.004764,-0.150000,37.300,1,0,5.000,0.004764,0.004764,0,0.127500,1.090544,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.378180,18.908978,0,0,0,1,FL_thigh_joint,FL,thigh,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.080000,0.009000,0.493922,0.417980,0.417980,0.417980,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.643000,0.638236,0.638236,0.638236,0.080000,0.075236,0.075236,-0.000000,0.075236,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.080000,0.000000,,-0.075236,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,5,0x23,FL_calf_joint,0.000000,0.000000,0.000000,-0.931429,-0.931429,1.186000,1.227649,1.228000,1.036000,0.000000,0.150000,0.191649,0.192000,-0.350000,34.600,1,0,4.000,0.191649,0.191649,0,0.150000,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-2.399999,-119.999947,0,0,1,2,FL_calf_joint,FL,calf,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.086000,-0.000000,-0.949876,-0.931429,-0.931429,-0.931429,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.036000,-1.227649,-1.228000,-1.186000,-0.086000,-0.277649,-0.236000,-0.109992,-0.167657,0.918040,0.000351,-0.042000,-0.041649,6.000000,6.000000,-1.000000,0,0,1,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.086000,0.000000,,0.236000,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,6,0x31,RL_hip_joint,0.000000,0.000000,0.000000,-0.658517,-0.658517,-0.052681,-0.052681,-0.052681,0.007000,-0.190000,-0.059681,-0.059681,-0.059681,0.470000,38.600,1,0,3.000,-0.059681,-0.059681,0,0.126250,3.337255,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.469999,14.090204,0,0,0,6,RL_hip_joint,RL,hip,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.007000,-0.009500,-0.776017,-0.658517,-0.658517,-0.658517,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007000,-0.052681,-0.052681,-0.052681,0.007000,-0.052681,-0.052681,0.000000,-0.052681,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.007000,0.000000,,-0.052681,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,7,0x32,RL_thigh_joint,0.000000,0.000000,0.000000,0.700724,0.700724,-0.703145,-0.703145,-0.703145,-0.742000,0.010000,0.038855,0.038855,0.038855,-0.210000,37.300,1,0,14.000,0.038855,0.038855,0,0.148750,1.604208,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-0.111943,-5.900413,0,0,0,7,RL_thigh_joint,RL,thigh,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.179000,-0.000500,0.689529,0.700724,0.700724,0.700724,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.742000,0.703145,0.703145,0.703145,0.179000,0.140145,0.140145,0.000000,0.140145,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.179000,0.000000,,-0.140145,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,8,0x33,RL_calf_joint,0.000000,0.000000,0.000000,-0.666132,-0.666132,1.083226,1.083226,1.083226,1.074000,0.060000,0.009226,0.009226,0.009226,0.000000,36.600,1,0,6.000,0.009226,0.009226,0,0.142500,0.669058,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.139219,0.362694,0,0,0,8,RL_calf_joint,RL,calf,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.124000,-0.003000,-0.652211,-0.666132,-0.666132,-0.666132,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-1.074000,-1.083226,-1.083226,-1.083226,-0.124000,-0.133226,-0.133226,0.000000,-0.133226,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.124000,0.000000,,0.133226,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,9,0x41,RR_hip_joint,0.000000,0.000000,0.000000,-0.288703,-0.288703,-0.023096,-0.023096,-0.023096,0.052000,0.100000,-0.075096,-0.075096,-0.075096,-0.240000,38.600,1,0,10.000,-0.075096,-0.075096,0,0.137500,3.503850,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,1.471751,44.632408,0,0,0,9,RR_hip_joint,RR,hip,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.052000,0.005000,-0.656641,-0.288703,-0.288703,-0.288703,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052000,-0.023096,-0.023096,-0.023096,0.052000,-0.023096,-0.023096,0.000000,-0.023096,0.918040,-0.000000,0.000000,-0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.052000,0.000000,,-0.023096,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,10,0x42,RR_thigh_joint,0.000000,0.000000,0.000000,0.328651,0.328651,0.628730,0.628730,0.628730,0.690000,-0.070000,-0.061270,-0.061270,-0.061270,0.000000,36.600,1,0,0.000,-0.061270,-0.061270,0,0.141250,2.800788,0,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,-2.306834,-44.722118,0,0,0,10,RR_thigh_joint,RR,thigh,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,0.127000,-0.003500,0.559335,0.328651,0.328651,0.328651,pure_rl,0.000000,0.000000,0.000000,0.563000,0.000000,0.000000,0.563000,0.690000,0.628730,0.628730,0.628730,0.127000,0.065730,0.065730,-0.000000,0.065730,0.918040,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.180000,2.600000,78.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.127000,0.000000,,0.065730,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.308425,11,0x43,RR_calf_joint,0.000000,0.000000,0.000000,-0.599632,-0.599632,-1.102000,-1.179918,-1.179918,-0.957000,0.040000,-0.145000,-0.222918,-0.222918,0.550000,35.300,1,0,8.000,-0.222918,-0.222918,0,0.145000,6.000000,1,40.000000,5.000000,14.000,estimator,0,0,0.222918,0.222918,2.399999,119.999947,0.150000,0.240000,0,0,1,3,0.854087,42.704346,0,0,0,11,RR_calf_joint,RR,calf,-0.008255,0.002001,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.007000,0.002000,-0.785911,-0.599632,-0.599632,-0.599632,pure_rl,0.000000,0.000000,0.000000,-0.950000,0.000000,0.000000,-0.950000,-0.957000,-1.179918,-1.179918,-1.102000,-0.007000,-0.229918,-0.152000,-0.109992,-0.119926,0.918040,0.000000,0.077918,0.077918,6.000000,6.000000,-1.000000,0,0,0,1,0.240000,4.000000,120.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.007000,0.000000,,-0.152000,policy_default,FR_RL,FL_RR,0.500000,0.970000,0.680000,0.790000,1.290000,1.650000,0,0.000000,0.000000
1782734510.328770,0,0x11,FR_hip_joint,0.000000,0.000000,0.000000,0.639023,0.639023,-0.051122,-0.051122,-0.051122,0.009000,0.170000,-0.060122,-0.060122,-0.060122,0.830000,35.900,1,0,3.000,-0.060122,-0.060122,0,0.128750,3.254872,0,40.000000,5.000000,15.000,estimator,0,0,0.115821,0.157837,3.993601,119.999947,0.150000,0.240000,0,2,1,1,0.569081,16.239258,0,0,0,3,FR_hip_joint,FR,hip,-0.004550,0.004914,0.000000,0.003729,0.000000,0.000000,-0.049418,0.012989,-0.998694,0.000000,0.000000,0.000225,-0.009000,-0.008500,0.781293,0.639023,0.639023,0.639023,pure_rl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009000,0.051122,0.051122,0.051122,-0.009000,0.051122,0.051122,0.000000,0.051122,0.955170,0.000000,0.000000,0.000000,6.000000,6.000000,-1.000000,0,0,0,0,0.150000,2.000000,60.000000,0.000000,0.300000,0,8.000000,0,0.000000,0.000000,pure_rl,0.009000,0.000000,,-0.051122,policy_default,FR_RL,FL_RR,0.100000,1.030000,0.360000,0.550000,0.650000,1.390000,0,0.000000,0.000000
