sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
0,18783309185947,18783363110044,hold,2.911998308263719e-06,0.0,0.002911998308263719,53.924097,1.9701909986906685,47.713833999296185,0.028371810913085938,17029,16804,0.0,0.0,-0.05,0.06,1,2,0,17029,18807904,29.9,-0.001,-0.001,0.15,-0.02,0,2,0,17029,18807904,30.6,-0.805,-0.805,-0.07,0.0,4,0,0,17029,18807904,31.9,-0.815,-0.815,0.09,0.0,4,0,0,17029,18807904,30.6,-0.005,-0.005,0.03,0.0,1,0,0,17029,18807904,31.3,-0.002,-0.002,0.06,0.15,0,2,0,16804,18807906,29.3,0.002,0.001,-0.12,0.15,0,2,0,16804,18807906,29.3,-0.823,-0.823,-0.04,0.0,3,0,0,16804,18807906,29.9,-0.001,-0.001,-0.11,0.0,3,0,0,16804,18807906,29.3,-0.81,-0.81,0.16,0.0,6,0,0,16804,18807906,29.9
1,18783363304548,18783370354941,hold,0.054162377997272415,7.244897,0.0019519975467119366,7.050393,2.070833998004673,2.5697019991639536,0.031232833862304688,17030,16805,0.0,0.0,-0.11,0.01,1,2,0,17030,18807919,29.9,-0.001,-0.001,-0.04,0.04,2,2,0,17030,18807919,30.6,-0.805,-0.805,0.03,0.12,12,2,0,17030,18807919,31.9,-0.815,-0.815,0.03,0.04,7,2,0,17030,18807919,30.6,-0.005,-0.005,0.07,-0.17,1,2,0,17030,18807919,31.3,-0.002,-0.002,-0.09,0.07,7,2,0,16805,18807918,29.3,0.002,0.002,-0.07,-0.05,7,2,0,16805,18807918,29.3,-0.823,-0.823,0.05,0.01,0,2,0,16805,18807918,29.9,-0.001,-0.001,0.01,0.11,0,2,0,16805,18807918,29.3,-0.81,-0.81,-0.01,0.06,7,2,0,16805,18807918,29.9
2,18783383384547,18783390320759,hold,0.07424148099744343,19.965818,0.08105499728117138,6.936212,1.579646999744,2.1386769985838328,0.030517578125,17031,16806,0.0,0.0,-0.05,0.15,6,2,0,17031,18807926,29.9,-0.001,-0.001,-0.03,-0.1,6,2,0,17031,18807926,30.6,-0.805,-0.806,-0.04,0.05,4,2,0,17031,18807926,31.9,-0.815,-0.815,0.05,-0.01,6,2,0,17031,18807926,30.6,-0.005,-0.005,0.13,0.08,6,2,0,17031,18807926,31.3,-0.002,-0.002,-0.08,-0.32,0,2,0,16806,18807926,29.3,0.002,0.001,0.01,0.16,7,2,0,16806,18807926,29.3,-0.823,-0.823,0.07,-0.07,7,2,0,16806,18807926,29.9,-0.001,-0.001,0.01,-0.12,7,2,0,16806,18807926,29.3,-0.81,-0.81,-0.13,0.05,7,2,0,16806,18807926,29.9
3,18783403387455,18783410712386,hold,0.0942421479994664,20.391627,0.0817219988675788,7.324931,2.076626999041764,2.5560050016792957,0.029802322387695312,17032,16807,0.0,0.0,-0.05,0.13,14,2,0,17032,18807947,29.9,-0.001,-0.001,-0.03,-0.08,15,2,0,17032,18807947,30.6,-0.805,-0.806,0.13,0.03,10,2,0,17032,18807947,31.9,-0.815,-0.815,0.12,-0.02,5,2,0,17032,18807947,30.6,-0.005,-0.005,0.0,0.11,14,2,0,17032,18807947,31.3,-0.002,-0.002,-0.11,-0.14,5,2,0,16807,18807946,29.3,0.002,0.001,0.01,-0.1,5,2,0,16807,18807946,29.3,-0.823,-0.823,0.01,-0.18,13,2,0,16807,18807946,29.9,-0.001,-0.001,0.0,-0.04,13,2,0,16807,18807946,29.3,-0.81,-0.81,-0.2,-0.12,5,2,0,16807,18807946,29.9
4,18783423387194,18783429668756,hold,0.11424483199880342,18.95637,0.08440599776804447,6.281562,1.4570819985237904,1.9362050006748177,0.03147125244140625,17033,16808,0.0,0.0,-0.05,-0.08,4,2,0,17033,18807967,29.9,-0.001,-0.001,0.0,-0.09,5,2,0,17033,18807967,30.6,-0.805,-0.806,-0.04,-0.03,15,2,0,17033,18807967,31.9,-0.815,-0.815,0.09,-0.06,10,2,0,17033,18807967,30.6,-0.005,-0.005,0.02,-0.04,4,2,0,17033,18807967,31.3,-0.002,-0.002,0.1,-0.06,10,2,0,16808,18807966,29.3,0.002,0.002,0.07,-0.17,10,2,0,16808,18807966,29.3,-0.823,-0.823,-0.1,-0.04,3,2,0,16808,18807966,29.9,-0.001,-0.001,-0.04,-0.06,3,2,0,16808,18807966,29.3,-0.81,-0.811,-0.02,-0.12,10,2,0,16808,18807966,29.9
5,18783443390934,18783449711665,hold,0.13424271599797066,20.042909,0.08228999649873003,6.320731,1.5335330026573502,2.01035200007027,0.029802322387695312,17034,16809,0.0,0.001,0.07,-0.06,8,2,0,17034,18807986,29.9,-0.001,-0.001,0.06,-0.09,9,2,0,17034,18807986,30.6,-0.805,-0.805,-0.04,0.36,4,2,0,17034,18807986,31.9,-0.815,-0.815,0.04,-0.04,14,2,0,17034,18807986,30.6,-0.005,-0.005,-0.02,0.04,8,2,0,17034,18807986,31.3,-0.002,-0.002,0.02,-0.12,14,2,0,16809,18807985,29.3,0.002,0.001,0.08,0.14,14,2,0,16809,18807985,29.3,-0.823,-0.823,0.02,-0.03,7,2,0,16809,18807985,29.9,-0.001,-0.001,-0.11,-0.03,7,2,0,16809,18807985,29.3,-0.81,-0.81,-0.05,0.07,14,2,0,16809,18807985,29.9
6,18783463383921,18783470667187,hold,0.1542406629996549,20.955522,0.08023699774639681,7.283266,2.044370001385687,2.523428000131389,0.029802322387695312,17035,16810,0.0,0.0,-0.07,-0.03,13,2,0,17035,18808006,29.9,-0.001,-0.001,-0.04,-0.06,14,2,0,17035,18808006,30.6,-0.805,-0.805,0.08,0.01,9,2,0,17035,18808006,31.9,-0.815,-0.815,0.14,0.08,3,2,0,17035,18808006,30.6,-0.005,-0.005,0.0,-0.07,12,2,0,17035,18808006,31.3,-0.002,-0.002,-0.2,-0.1,4,2,0,16810,18808005,29.3,0.002,0.001,-0.11,-0.09,4,2,0,16810,18808005,29.3,-0.823,-0.823,-0.04,0.15,12,2,0,16810,18808005,29.9,-0.001,-0.001,-0.08,-0.02,12,2,0,16810,18808005,29.3,-0.81,-0.81,-0.15,-0.04,4,2,0,16810,18808005,29.9
7,18783483386925,18783490838869,hold,0.17424328299966874,20.171682,0.08285699732368812,7.451944,2.201654999225866,2.6783459979924373,0.030279159545898438,17036,16811,0.0,0.0,-0.08,-0.02,4,2,0,17036,18808027,29.9,-0.001,-0.001,-0.01,-0.07,5,2,0,17036,18808027,30.6,-0.805,-0.805,0.04,-0.11,15,2,0,17036,18808027,31.9,-0.815,-0.815,0.0,-0.2,9,2,0,17036,18808027,30.6,-0.005,-0.005,-0.01,-0.13,3,2,0,17036,18808027,31.3,-0.002,-0.002,-0.01,-0.17,10,2,0,16811,18808026,29.3,0.002,0.001,0.03,0.11,10,2,0,16811,18808026,29.3,-0.823,-0.823,-0.06,-0.05,3,2,0,16811,18808026,29.9,-0.001,-0.001,0.01,-0.07,3,2,0,16811,18808026,29.3,-0.81,-0.81,0.01,0.07,10,2,0,16811,18808026,29.9
8,18783503416586,18783510755342,hold,0.19425729499926092,19.916473,0.09686899647931568,7.338756,1.6552340021007694,2.247001997602638,0.03552436828613281,17037,16812,0.0,0.0,-0.07,-0.11,9,2,0,17037,18808047,29.9,-0.001,-0.001,-0.05,0.04,10,2,0,17037,18808047,30.6,-0.805,-0.805,-0.07,-0.09,5,2,0,17037,18808047,31.9,-0.815,-0.815,-0.09,-0.07,14,2,0,17037,18808047,30.6,-0.005,-0.005,0.07,0.08,8,2,0,17037,18808047,31.3,-0.002,-0.002,0.09,0.24,0,2,0,16812,18808046,29.3,0.002,0.001,-0.09,-0.14,15,2,0,16812,18808046,29.3,-0.823,-0.823,-0.2,0.09,8,2,0,16812,18808046,29.9,-0.001,-0.001,0.03,-0.2,8,2,0,16812,18808046,29.3,-0.81,-0.81,0.04,-0.01,0,2,0,16812,18808046,29.9
9,18783523391748,18783529910951,hold,0.21424461799688288,19.155609,0.0841919936647173,6.519203,1.5161240007728338,2.1583900015684776,0.030517578125,17038,16813,0.0,0.0,0.04,0.09,14,2,0,17038,18808067,29.9,-0.001,-0.001,0.06,-0.03,14,2,0,17038,18808067,30.6,-0.805,-0.806,-0.03,-0.03,10,2,0,17038,18808067,31.9,-0.815,-0.815,-0.08,-0.07,4,2,0,17038,18808067,30.6,-0.005,-0.005,-0.04,0.1,13,2,0,17038,18808067,31.3,-0.002,-0.002,-0.04,0.25,5,2,0,16813,18808066,29.3,0.002,0.001,0.08,-0.13,5,2,0,16813,18808066,29.3,-0.823,-0.823,-0.19,0.08,13,2,0,16813,18808066,29.9,-0.001,-0.001,0.02,0.09,13,2,0,16813,18808066,29.3,-0.81,-0.81,0.17,0.04,5,2,0,16813,18808066,29.9
10,18783543384927,18783550988110,hold,0.23424134899687488,21.077159,0.08092299322015606,7.603183,1.549437001813203,2.1118919976288453,0.031232833862304688,17039,16814,0.0,0.0,0.04,0.19,3,2,0,17039,18808086,29.9,-0.001,-0.001,0.0,-0.16,3,2,0,17039,18808086,30.6,-0.805,-0.805,0.11,0.05,14,2,0,17039,18808086,31.9,-0.815,-0.815,-0.04,-0.08,8,2,0,17039,18808086,30.6,-0.005,-0.005,0.01,-0.21,2,2,0,17039,18808086,31.3,-0.002,-0.002,-0.16,-0.12,9,2,0,16814,18808085,29.3,0.002,0.001,-0.06,0.04,9,2,0,16814,18808085,29.3,-0.823,-0.823,-0.11,0.14,2,2,0,16814,18808085,29.9,-0.001,-0.001,0.05,-0.11,2,2,0,16814,18808085,29.3,-0.81,-0.811,0.03,-0.04,9,2,0,16814,18808085,29.9
11,18783563386267,18783570784609,hold,0.2542399049998494,19.796499,0.0794789957581088,7.398342,2.1173319983063266,2.60227900071186,0.0324249267578125,17040,16815,0.0,0.0,-0.02,0.12,7,2,0,17040,18808106,29.9,-0.001,-0.001,-0.12,0.05,8,2,0,17040,18808106,30.6,-0.805,-0.805,-0.07,-0.02,4,2,0,17040,18808106,31.9,-0.815,-0.816,-0.02,0.06,13,2,0,17040,18808106,30.6,-0.005,-0.005,0.09,-0.05,7,2,0,17040,18808106,31.3,-0.002,-0.002,0.12,0.3,14,2,0,16815,18808105,29.3,0.002,0.001,-0.04,-0.03,14,2,0,16815,18808105,29.3,-0.823,-0.823,0.04,0.13,7,2,0,16815,18808105,29.9,-0.001,-0.001,0.03,0.0,6,2,0,16815,18808105,29.3,-0.81,-0.81,0.04,0.04,14,2,0,16815,18808105,29.9
12,18783583392407,18783591270928,hold,0.2742458529974101,20.486319,0.08542699288227595,7.878521,2.0316970003477763,2.5342760018247645,0.03218650817871094,17041,16816,0.0,0.0,0.05,-0.06,13,2,0,17041,18808127,29.9,-0.001,-0.001,0.05,0.17,14,2,0,17041,18808127,30.6,-0.805,-0.805,0.03,-0.02,10,2,0,17041,18808127,31.9,-0.815,-0.815,-0.03,0.01,4,2,0,17041,18808127,30.6,-0.005,-0.005,-0.03,-0.01,13,2,0,17041,18808127,31.3,-0.002,-0.002,-0.01,-0.05,5,2,0,16816,18808126,29.3,0.002,0.001,-0.12,-0.07,5,2,0,16816,18808126,29.3,-0.823,-0.823,0.03,0.01,13,2,0,16816,18808126,29.9,-0.001,-0.001,-0.03,0.03,12,2,0,16816,18808126,29.3,-0.81,-0.811,-0.04,-0.07,5,2,0,16816,18808126,29.9
13,18783603393843,18783621230296,hold,0.2942497839976568,29.959368,0.08935799269238487,17.836453,1.1853269970742986,2.17397400047048,0.07224082946777344,17042,16817,0.0,0.0,-0.14,-0.13,3,2,0,17042,18808147,29.9,-0.001,-0.001,-0.05,-0.03,4,2,0,17042,18808147,30.6,-0.805,-0.805,0.1,-0.01,15,2,0,17042,18808147,31.9,-0.815,-0.815,0.11,-0.05,9,2,0,17042,18808147,30.6,-0.005,-0.005,-0.15,-0.07,3,2,0,17042,18808147,31.3,-0.002,-0.002,-0.12,-0.11,10,2,0,16817,18808146,29.3,0.002,0.001,-0.05,0.31,10,2,0,16817,18808146,29.3,-0.823,-0.823,-0.07,0.04,3,2,0,16817,18808146,29.9,-0.001,-0.001,-0.01,-0.1,2,2,0,16817,18808146,29.3,-0.81,-0.81,0.0,0.01,10,2,0,16817,18808146,29.9
14,18783623386542,18783629845391,hold,0.3142445960002078,8.615095,0.08416999480687082,6.458849,1.473978001740761,2.081010003166739,0.03147125244140625,17043,16818,0.0,0.0,0.04,-0.18,6,2,0,17043,18808165,29.9,-0.001,-0.001,-0.12,0.04,7,2,0,17043,18808165,30.6,-0.805,-0.805,0.01,0.03,3,2,0,17043,18808165,31.9,-0.815,-0.815,-0.04,-0.12,12,2,0,17043,18808165,30.6,-0.005,-0.005,-0.15,0.07,6,2,0,17043,18808165,31.3,-0.002,-0.002,-0.08,0.03,13,2,0,16818,18808164,29.3,0.002,0.001,-0.01,-0.15,13,2,0,16818,18808164,29.3,-0.823,-0.823,0.11,0.05,6,2,0,16818,18808164,29.9,-0.001,-0.001,-0.21,-0.08,5,2,0,16818,18808164,29.3,-0.81,-0.81,0.09,0.06,13,2,0,16818,18808164,29.9
15,18783643390506,18783650468867,hold,0.3342445909984235,20.623476,0.08416499258601107,7.078361,2.185942998039536,2.6836270008061547,0.030994415283203125,17044,16819,0.0,0.0,0.04,-0.13,12,2,0,17044,18808186,29.9,-0.001,-0.001,-0.06,-0.01,13,2,0,17044,18808186,30.6,-0.805,-0.805,0.04,0.06,9,2,0,17044,18808186,31.9,-0.815,-0.815,-0.09,0.03,3,2,0,17044,18808186,30.6,-0.005,-0.005,0.05,-0.01,12,2,0,17044,18808186,31.3,-0.002,-0.002,0.0,-0.07,4,2,0,16819,18808185,29.3,0.002,0.001,0.02,0.12,4,2,0,16819,18808185,29.3,-0.823,-0.823,-0.13,-0.04,12,2,0,16819,18808185,29.9,-0.001,-0.001,-0.04,-0.01,11,2,0,16819,18808185,29.3,-0.81,-0.811,0.0,-0.12,4,2,0,16819,18808185,29.9
16,18783663387013,18783670236438,hold,0.3542441709978448,19.767571,0.08374499157071114,6.849425,2.04094499713392,2.5443889971938916,0.0324249267578125,17045,16820,0.0,0.0,-0.02,0.21,2,2,0,17045,18808206,29.9,-0.001,-0.001,-0.02,0.02,3,2,0,17045,18808206,30.6,-0.805,-0.805,0.0,0.19,14,2,0,17045,18808206,31.9,-0.815,-0.815,0.04,0.04,8,2,0,17045,18808206,30.6,-0.005,-0.005,-0.01,0.11,2,2,0,17045,18808206,31.3,-0.002,-0.002,0.02,0.29,10,2,0,16820,18808206,29.3,0.002,0.001,-0.08,0.11,10,2,0,16820,18808206,29.3,-0.823,-0.823,-0.13,0.03,3,2,0,16820,18808206,29.9,-0.001,-0.001,0.05,0.17,2,2,0,16820,18808206,29.3,-0.81,-0.81,0.03,-0.06,10,2,0,16820,18808206,29.9
17,18783683385985,18783690371415,hold,0.37424282299980405,20.134977,0.08239699309342541,6.98543,2.1688869965146296,2.6671150008041877,0.03314018249511719,17046,16821,0.0,0.0,0.12,0.01,7,2,0,17046,18808226,29.9,-0.001,-0.001,0.08,0.11,8,2,0,17046,18808226,30.6,-0.805,-0.805,-0.05,0.09,4,2,0,17046,18808226,31.9,-0.815,-0.815,0.0,0.1,13,2,0,17046,18808226,30.6,-0.005,-0.005,0.11,0.05,7,2,0,17046,18808226,31.3,-0.002,-0.002,0.13,0.02,15,2,0,16821,18808226,29.3,0.002,0.001,0.08,-0.08,14,2,0,16821,18808226,29.3,-0.823,-0.823,0.06,0.02,8,2,0,16821,18808226,29.9,-0.001,-0.001,0.07,0.03,7,2,0,16821,18808226,29.3,-0.81,-0.81,0.15,0.03,15,2,0,16821,18808226,29.9
18,18783703387484,18783710292687,hold,0.39424432200030424,19.921272,0.08389599315705709,6.905203,2.047793001111131,2.5398770012543537,0.03314018249511719,17047,16822,0.0,0.0,-0.01,-0.18,12,2,0,17047,18808246,29.9,-0.001,-0.001,-0.04,-0.05,13,2,0,17047,18808246,30.6,-0.805,-0.805,0.09,0.0,9,2,0,17047,18808246,31.9,-0.815,-0.815,0.02,-0.02,3,2,0,17047,18808246,30.6,-0.005,-0.005,-0.04,0.07,12,2,0,17047,18808246,31.3,-0.002,-0.002,0.04,-0.11,5,2,0,16822,18808246,29.3,0.002,0.001,-0.06,-0.02,4,2,0,16822,18808246,29.3,-0.823,-0.823,0.0,-0.04,13,2,0,16822,18808246,29.9,-0.001,-0.001,-0.12,0.19,12,2,0,16822,18808246,29.3,-0.81,-0.81,0.07,-0.14,5,2,0,16822,18808246,29.9
19,18783723385592,18783730342541,hold,0.4142419179988792,20.049854,0.08149199129547924,6.956949,2.0444330002646893,2.5484219986537937,0.032901763916015625,17048,16823,0.0,0.0,-0.1,-0.03,2,2,0,17048,18808266,29.9,-0.001,-0.001,0.02,-0.18,3,2,0,17048,18808266,30.6,-0.805,-0.805,-0.05,-0.16,14,2,0,17048,18808266,31.9,-0.815,-0.815,-0.03,0.01,8,2,0,17048,18808266,30.6,-0.005,-0.005,-0.06,0.12,2,2,0,17048,18808266,31.3,-0.002,-0.002,0.09,-0.01,10,2,0,16823,18808266,29.3,0.002,0.001,0.16,0.03,9,2,0,16823,18808266,29.3,-0.823,-0.823,0.03,-0.03,3,2,0,16823,18808266,29.9,-0.001,-0.001,0.04,-0.03,2,2,0,16823,18808266,29.3,-0.81,-0.81,0.08,0.08,10,2,0,16823,18808266,29.9
20,18783743389076,18783749591434,hold,0.4342428409981949,19.248893,0.08241499017458409,6.202358,1.498236000770703,2.036049001617357,0.032901763916015625,17049,16824,0.0,0.0,0.03,-0.01,7,2,0,17049,18808286,29.9,-0.001,-0.001,-0.01,-0.04,8,2,0,17049,18808286,30.6,-0.805,-0.805,0.05,-0.05,4,2,0,17049,18808286,31.9,-0.815,-0.815,-0.07,-0.05,13,2,0,17049,18808286,30.6,-0.005,-0.005,0.01,-0.03,7,2,0,17049,18808286,31.3,-0.002,-0.002,0.11,-0.14,15,2,0,16824,18808286,29.3,0.002,0.001,0.07,-0.03,14,2,0,16824,18808286,29.3,-0.823,-0.823,-0.07,0.18,8,2,0,16824,18808286,29.9,-0.001,-0.001,0.09,-0.1,7,2,0,16824,18808286,29.3,-0.81,-0.81,0.0,-0.1,15,2,0,16824,18808286,29.9
21,18783763385455,18783769765293,hold,0.4542423249986314,20.173859,0.08189899017452262,6.379838,1.4562179967470001,1.9831509998766705,0.03314018249511719,17050,16825,0.0,0.0,-0.01,-0.05,12,2,0,17050,18808306,29.9,-0.001,-0.001,-0.01,0.0,13,2,0,17050,18808306,30.6,-0.805,-0.805,0.18,0.08,9,2,0,17050,18808306,31.9,-0.815,-0.815,-0.08,0.18,3,2,0,17050,18808306,30.6,-0.005,-0.005,-0.02,0.13,12,2,0,17050,18808306,31.3,-0.002,-0.002,0.02,-0.21,4,2,0,16825,18808305,29.3,0.002,0.002,0.11,0.03,3,2,0,16825,18808305,29.3,-0.823,-0.823,-0.04,0.12,12,2,0,16825,18808305,29.9,-0.001,-0.001,-0.1,-0.05,11,2,0,16825,18808305,29.3,-0.81,-0.81,0.04,-0.19,4,2,0,16825,18808305,29.9
22,18783783387147,18783790349536,hold,0.47424382499957574,20.584243,0.08339899068232626,6.962389,2.138548999937484,2.6401690010970924,0.03504753112792969,17051,16826,0.0,0.0,0.05,-0.12,2,2,0,17051,18808326,29.9,-0.001,-0.001,0.06,-0.12,3,2,0,17051,18808326,30.6,-0.805,-0.805,-0.1,0.21,14,2,0,17051,18808326,31.9,-0.815,-0.815,-0.06,-0.13,8,2,0,17051,18808326,30.6,-0.005,-0.005,0.04,0.03,2,2,0,17051,18808326,31.3,-0.002,-0.002,0.0,-0.08,9,2,0,16826,18808325,29.3,0.002,0.001,0.05,-0.06,8,2,0,16826,18808325,29.3,-0.823,-0.823,-0.04,0.11,2,2,0,16826,18808325,29.9,-0.001,-0.001,-0.01,0.19,1,2,0,16826,18808325,29.3,-0.81,-0.81,0.09,0.04,9,2,0,16826,18808325,29.9
23,18783803386854,18783810298873,hold,0.4942406199988909,19.949337,0.08019398956093937,6.912019,2.0341290000942536,2.5523570002405904,0.03457069396972656,17052,16827,0.0,0.0,-0.02,-0.1,7,2,0,17052,18808346,29.9,-0.001,-0.001,0.15,0.02,8,2,0,17052,18808346,30.6,-0.805,-0.805,-0.11,0.32,3,2,0,17052,18808346,31.9,-0.815,-0.815,-0.03,0.03,13,2,0,17052,18808346,30.6,-0.005,-0.005,0.03,-0.04,7,2,0,17052,18808346,31.3,-0.002,-0.002,0.04,0.44,15,2,0,16827,18808346,29.3,0.002,0.001,0.0,-0.04,14,2,0,16827,18808346,29.3,-0.823,-0.823,0.1,-0.13,8,2,0,16827,18808346,29.9,-0.001,-0.001,-0.1,0.15,7,2,0,16827,18808346,29.3,-0.81,-0.81,-0.1,-0.21,15,2,0,16827,18808346,29.9
24,18783823388290,18783830224114,hold,0.5142439759983972,19.925241,0.0835499886306934,6.835824,2.0172000004095025,2.5175399969157297,0.034332275390625,17053,16828,0.0,0.0,-0.04,-0.07,12,2,0,17053,18808366,29.9,-0.001,-0.001,0.13,-0.29,13,2,0,17053,18808366,30.6,-0.805,-0.805,0.02,-0.1,9,2,0,17053,18808366,31.9,-0.815,-0.815,-0.1,0.02,3,2,0,17053,18808366,30.6,-0.005,-0.005,0.0,0.0,12,2,0,17053,18808366,31.3,-0.002,-0.002,-0.02,-0.11,5,2,0,16828,18808366,29.3,0.002,0.001,-0.08,0.03,4,2,0,16828,18808366,29.3,-0.823,-0.823,-0.03,0.1,13,2,0,16828,18808366,29.9,-0.001,-0.001,0.1,-0.02,12,2,0,16828,18808366,29.3,-0.81,-0.81,0.1,0.14,4,2,0,16828,18808366,29.9
25,18783843387197,18783849802589,hold,0.5342433629994048,19.578475,0.08293698920169845,6.415392,1.4976280035625678,2.0508980014710687,0.03266334533691406,17054,16829,0.0,0.0,-0.06,-0.16,2,2,0,17054,18808386,29.9,-0.001,-0.001,0.07,0.02,3,2,0,17054,18808386,30.6,-0.805,-0.805,0.04,0.25,13,2,0,17054,18808386,31.9,-0.815,-0.815,-0.12,-0.05,8,2,0,17054,18808386,30.6,-0.005,-0.005,0.0,-0.06,2,2,0,17054,18808386,31.3,-0.002,-0.002,0.0,0.21,10,2,0,16829,18808386,29.3,0.002,0.002,0.03,0.02,9,2,0,16829,18808386,29.3,-0.823,-0.823,0.09,-0.13,3,2,0,16829,18808386,29.9,-0.001,-0.001,0.07,-0.16,2,2,0,16829,18808386,29.3,-0.81,-0.81,0.05,-0.04,9,2,0,16829,18808386,29.9
26,18783863387417,18783870272811,hold,0.5542428469998413,20.470222,0.08242098920163698,6.885394,2.0643700008804444,2.5621169988880865,0.034809112548828125,17055,16830,0.0,0.0,-0.08,-0.02,7,2,0,17055,18808406,29.9,-0.001,-0.001,0.11,-0.05,8,2,0,17055,18808406,30.6,-0.805,-0.805,0.01,-0.11,3,2,0,17055,18808406,31.9,-0.815,-0.815,0.08,-0.04,13,2,0,17055,18808406,30.6,-0.005,-0.005,-0.08,0.24,7,2,0,17055,18808406,31.3,-0.002,-0.002,-0.06,0.16,14,2,0,16830,18808405,29.3,0.002,0.001,0.05,0.1,13,2,0,16830,18808405,29.3,-0.823,-0.824,-0.1,0.13,7,2,0,16830,18808405,29.9,-0.001,-0.001,-0.11,0.0,6,2,0,16830,18808405,29.3,-0.81,-0.81,0.15,-0.19,13,2,0,16830,18808405,29.9
27,18783883386805,18783890392907,hold,0.5742431949984166,20.120096,0.08276898734038696,7.006102,2.169175000744872,2.666730000782991,0.034809112548828125,17056,16831,0.0,0.0,-0.06,0.0,12,2,0,17056,18808426,29.9,-0.001,-0.001,0.03,-0.02,13,2,0,17056,18808426,30.6,-0.805,-0.806,0.03,0.08,8,2,0,17056,18808426,31.9,-0.815,-0.815,0.14,0.19,3,2,0,17056,18808426,30.6,-0.005,-0.005,0.2,-0.06,12,2,0,17056,18808426,31.3,-0.002,-0.002,-0.03,0.11,5,2,0,16831,18808426,29.3,0.002,0.002,0.05,-0.03,4,2,0,16831,18808426,29.3,-0.823,-0.824,0.0,0.19,13,2,0,16831,18808426,29.9,-0.001,-0.001,0.18,0.01,12,2,0,16831,18808426,29.3,-0.81,-0.81,0.07,0.08,4,2,0,16831,18808426,29.9
28,18783903384400,18783910256258,hold,0.5942419419989164,19.863351,0.08151598740369081,6.871858,2.0448499999474734,2.543108999816468,0.03528594970703125,17057,16832,0.0,0.0,-0.05,-0.23,2,2,0,17057,18808446,29.9,-0.001,-0.001,-0.03,-0.12,3,2,0,17057,18808446,30.6,-0.805,-0.805,-0.06,-0.09,13,2,0,17057,18808446,31.9,-0.815,-0.815,0.09,-0.18,8,2,0,17057,18808446,30.6,-0.005,-0.005,-0.08,-0.06,2,2,0,17057,18808446,31.3,-0.002,-0.002,0.06,-0.11,10,2,0,16832,18808446,29.3,0.002,0.001,0.03,-0.27,9,2,0,16832,18808446,29.3,-0.823,-0.823,0.07,0.08,3,2,0,16832,18808446,29.9,-0.001,-0.001,-0.08,-0.11,2,2,0,16832,18808446,29.3,-0.81,-0.81,-0.03,0.17,9,2,0,16832,18808446,29.9
29,18783923383500,18783929818252,hold,0.6142406899998605,19.561994,0.08026398791116662,6.434752,1.507611999841174,2.096531999995932,0.03504753112792969,17058,16833,0.0,0.0,0.0,-0.06,7,2,0,17058,18808466,29.9,-0.001,-0.001,-0.11,-0.16,8,2,0,17058,18808466,30.6,-0.805,-0.805,-0.02,-0.07,3,2,0,17058,18808466,31.9,-0.815,-0.815,-0.06,0.05,13,2,0,17058,18808466,30.6,-0.005,-0.005,0.0,-0.15,7,2,0,17058,18808466,31.3,-0.002,-0.002,0.0,-0.01,15,2,0,16833,18808466,29.3,0.002,0.002,-0.01,0.05,14,2,0,16833,18808466,29.3,-0.823,-0.824,-0.04,0.06,8,2,0,16833,18808466,29.9,-0.001,-0.001,-0.01,-0.02,7,2,0,16833,18808466,29.3,-0.81,-0.81,0.0,0.17,14,2,0,16833,18808466,29.9
