sample,host_request_ns,host_response_ns,phase,phase_time_s,loop_dt_ms,loop_lateness_ms,rpc_ms,server_spi_ms,server_total_ms,cache_age_ms,board_a_seq,board_b_seq,m12_target_rad,m12_q_rad,m12_dq_rad_s,m12_torque_nm,m12_age_ms,m12_mode,m12_fault,m12_snapshot_seq,m12_board_tick_ms,m12_temperature_c,m13_target_rad,m13_q_rad,m13_dq_rad_s,m13_torque_nm,m13_age_ms,m13_mode,m13_fault,m13_snapshot_seq,m13_board_tick_ms,m13_temperature_c,m21_target_rad,m21_q_rad,m21_dq_rad_s,m21_torque_nm,m21_age_ms,m21_mode,m21_fault,m21_snapshot_seq,m21_board_tick_ms,m21_temperature_c,m22_target_rad,m22_q_rad,m22_dq_rad_s,m22_torque_nm,m22_age_ms,m22_mode,m22_fault,m22_snapshot_seq,m22_board_tick_ms,m22_temperature_c,m23_target_rad,m23_q_rad,m23_dq_rad_s,m23_torque_nm,m23_age_ms,m23_mode,m23_fault,m23_snapshot_seq,m23_board_tick_ms,m23_temperature_c,m31_target_rad,m31_q_rad,m31_dq_rad_s,m31_torque_nm,m31_age_ms,m31_mode,m31_fault,m31_snapshot_seq,m31_board_tick_ms,m31_temperature_c,m32_target_rad,m32_q_rad,m32_dq_rad_s,m32_torque_nm,m32_age_ms,m32_mode,m32_fault,m32_snapshot_seq,m32_board_tick_ms,m32_temperature_c,m33_target_rad,m33_q_rad,m33_dq_rad_s,m33_torque_nm,m33_age_ms,m33_mode,m33_fault,m33_snapshot_seq,m33_board_tick_ms,m33_temperature_c,m42_target_rad,m42_q_rad,m42_dq_rad_s,m42_torque_nm,m42_age_ms,m42_mode,m42_fault,m42_snapshot_seq,m42_board_tick_ms,m42_temperature_c,m43_target_rad,m43_q_rad,m43_dq_rad_s,m43_torque_nm,m43_age_ms,m43_mode,m43_fault,m43_snapshot_seq,m43_board_tick_ms,m43_temperature_c
0,18922200214362,18922254553715,hold,3.392000508029014e-06,0.0,0.003392000508029014,54.339353,1.4743940009793732,46.90081599983387,0.0667572021484375,24100,23938,0.0,-0.001,-0.01,0.02,1,2,0,24100,18946792,30.6,-0.001,-0.001,-0.08,-0.08,0,2,0,24100,18946792,30.6,-0.805,-0.805,0.11,0.0,4,0,0,24100,18946792,31.9,-0.815,-0.815,-0.04,0.0,4,0,0,24100,18946792,31.3,-0.006,-0.006,0.02,0.0,3,0,0,24100,18946792,31.9,-0.002,-0.002,0.13,0.0,4,0,0,23938,18946794,29.9,0.002,0.002,0.01,0.0,6,0,0,23938,18946794,29.9,-0.826,-0.826,0.01,0.0,6,0,0,23938,18946794,30.6,-0.004,-0.004,0.11,0.0,6,0,0,23938,18946794,29.9,-0.81,-0.811,-0.02,0.0,6,0,0,23938,18946794,30.6
1,18922254747419,18922264597060,hold,0.05458125099903555,10.043345,0.0015039986465126276,9.849641,2.1058120000816416,3.209279999282444,0.06818771362304688,24101,23939,0.0,0.0,0.02,-0.01,1,2,0,24101,18946807,30.6,-0.001,-0.001,-0.02,-0.23,0,2,0,24101,18946807,30.6,-0.805,-0.805,-0.06,-0.07,13,2,0,24101,18946807,31.9,-0.815,-0.816,-0.04,-0.02,9,2,0,24101,18946807,31.3,-0.006,-0.006,-0.18,-0.04,10,2,0,24101,18946807,31.9,-0.002,-0.002,-0.02,-0.09,1,2,0,23939,18946806,29.9,0.002,0.002,-0.05,0.03,11,2,0,23939,18946806,29.9,-0.826,-0.826,-0.07,0.14,8,2,0,23939,18946806,30.6,-0.004,-0.004,0.03,-0.05,9,2,0,23939,18946806,29.9,-0.81,-0.81,0.05,-0.08,10,2,0,23939,18946806,30.6
2,18922274823388,18922283748801,hold,0.074656259999756,19.151741,0.07651299893041141,8.925413,1.5105560014490038,2.5567099983163644,0.06437301635742188,24102,23940,0.0,0.0,-0.09,0.09,9,2,0,24102,18946817,30.6,-0.001,-0.001,-0.03,-0.01,9,2,0,24102,18946817,30.6,-0.805,-0.805,0.02,-0.38,8,2,0,24102,18946817,31.9,-0.815,-0.816,-0.04,0.0,4,2,0,24102,18946817,31.3,-0.006,-0.006,0.0,-0.05,5,2,0,24102,18946817,31.9,-0.002,-0.002,0.02,0.15,10,2,0,23940,18946816,29.9,0.002,0.001,-0.07,0.06,6,2,0,23940,18946816,29.9,-0.826,-0.826,-0.11,0.04,3,2,0,23940,18946816,30.6,-0.004,-0.004,-0.05,0.03,5,2,0,23940,18946816,29.9,-0.81,-0.81,-0.08,-0.17,5,2,0,23940,18946816,30.6
3,18922294822011,18922304411898,hold,0.09465613099746406,20.663097,0.07638399620191194,9.589887,1.5549099989584647,2.5961669998650905,0.06389617919921875,24103,23941,0.0,0.0,0.11,-0.03,1,2,0,24103,18946837,30.6,-0.001,-0.001,0.0,0.02,15,2,0,24103,18946837,30.6,-0.805,-0.805,-0.17,-0.05,13,2,0,24103,18946837,31.9,-0.815,-0.816,-0.07,-0.01,9,2,0,24103,18946837,31.3,-0.006,-0.006,0.03,0.04,10,2,0,24103,18946837,31.9,-0.002,-0.002,-0.01,-0.02,1,2,0,23941,18946836,29.9,0.002,0.001,-0.23,0.04,11,2,0,23941,18946836,29.9,-0.826,-0.826,0.1,0.08,8,2,0,23941,18946836,30.6,-0.004,-0.004,0.14,0.01,10,2,0,23941,18946836,29.9,-0.81,-0.811,0.09,-0.08,10,2,0,23941,18946836,30.6
4,18922314821081,18922323690875,hold,0.11465632099861978,19.278977,0.07657399692106992,8.869794,1.4676110004074872,2.508675999706611,0.06580352783203125,24104,23942,0.0,0.0,0.06,0.0,6,2,0,24104,18946857,30.6,-0.001,-0.001,0.04,-0.17,5,2,0,24104,18946857,30.6,-0.805,-0.805,0.06,0.07,3,2,0,24104,18946857,31.9,-0.815,-0.815,0.09,-0.03,14,2,0,24104,18946857,31.3,-0.006,-0.006,-0.19,-0.05,0,2,0,24104,18946857,31.9,-0.002,-0.002,-0.06,0.07,6,2,0,23942,18946856,29.9,0.002,0.001,0.03,-0.02,1,2,0,23942,18946856,29.9,-0.826,-0.826,0.1,0.06,13,2,0,23942,18946856,30.6,-0.004,-0.004,-0.01,0.2,15,2,0,23942,18946856,29.9,-0.81,-0.811,0.06,-0.06,15,2,0,23942,18946856,30.6
5,18922334822840,18922344224079,hold,0.1346572799993737,20.533204,0.07753299723844975,9.401239,1.951597001607297,3.0027760003576986,0.064849853515625,24105,23943,0.0,0.0,0.16,0.08,11,2,0,24105,18946877,30.6,-0.001,-0.001,0.02,-0.09,10,2,0,24105,18946877,30.6,-0.805,-0.805,-0.02,-0.15,8,2,0,24105,18946877,31.9,-0.815,-0.816,-0.15,0.15,4,2,0,24105,18946877,31.3,-0.006,-0.006,0.2,-0.08,5,2,0,24105,18946877,31.9,-0.002,-0.002,-0.01,-0.03,10,2,0,23943,18946875,29.9,0.002,0.001,-0.03,0.23,5,2,0,23943,18946875,29.9,-0.826,-0.826,0.08,0.07,2,2,0,23943,18946875,30.6,-0.004,-0.005,0.09,-0.2,4,2,0,23943,18946875,29.9,-0.81,-0.81,-0.02,-0.07,4,2,0,23943,18946875,30.6
6,18922354820918,18922364450103,hold,0.15465554999900633,20.226024,0.07580299643450417,9.629185,1.7742780000844505,2.8804670000681654,0.0667572021484375,24106,23944,0.0,-0.001,0.0,-0.16,1,2,0,24106,18946897,30.6,-0.001,-0.001,-0.1,0.04,15,2,0,24106,18946897,30.6,-0.805,-0.805,0.09,-0.12,13,2,0,24106,18946897,31.9,-0.815,-0.816,-0.03,0.04,9,2,0,24106,18946897,31.3,-0.006,-0.006,-0.06,-0.2,10,2,0,24106,18946897,31.9,-0.002,-0.002,0.05,-0.12,1,2,0,23944,18946896,29.9,0.002,0.001,0.12,-0.04,11,2,0,23944,18946896,29.9,-0.826,-0.826,0.14,0.06,8,2,0,23944,18946896,30.6,-0.004,-0.004,-0.13,0.16,10,2,0,23944,18946896,29.9,-0.81,-0.811,0.03,0.02,10,2,0,23944,18946896,30.6
7,18922374823669,18922384714272,hold,0.1746573089985759,20.264169,0.07756199556752108,9.890603,2.2150969998619985,3.321829000924481,0.07939338684082031,24107,23945,0.0,-0.001,-0.04,0.01,6,2,0,24107,18946917,30.6,-0.001,-0.001,0.07,-0.01,5,2,0,24107,18946917,30.6,-0.805,-0.805,0.1,-0.04,3,2,0,24107,18946917,31.9,-0.815,-0.816,-0.18,-0.04,14,2,0,24107,18946917,31.3,-0.006,-0.006,-0.18,0.04,15,2,0,24107,18946917,31.9,-0.002,-0.002,0.11,-0.12,6,2,0,23945,18946916,29.9,0.002,0.001,0.09,-0.05,1,2,0,23945,18946916,29.9,-0.826,-0.826,-0.03,-0.03,13,2,0,23945,18946916,30.6,-0.004,-0.004,0.03,0.01,15,2,0,23945,18946916,29.9,-0.81,-0.811,-0.01,-0.22,15,2,0,23945,18946916,30.6
8,18922394823571,18922404730943,hold,0.19465698699787026,20.016671,0.07723999442532659,9.907372,2.288091000082204,3.37613499868894,0.07104873657226562,24108,23946,0.0,-0.001,0.03,-0.21,11,2,0,24108,18946937,30.6,-0.001,-0.001,0.02,0.01,10,2,0,24108,18946937,30.6,-0.805,-0.805,0.08,-0.19,8,2,0,24108,18946937,31.9,-0.815,-0.815,-0.06,0.23,4,2,0,24108,18946937,31.3,-0.006,-0.006,0.0,-0.13,5,2,0,24108,18946937,31.9,-0.002,-0.002,-0.09,0.03,11,2,0,23946,18946936,29.9,0.002,0.001,0.03,0.02,6,2,0,23946,18946936,29.9,-0.826,-0.826,-0.04,0.06,3,2,0,23946,18946936,30.6,-0.004,-0.004,0.07,-0.01,4,2,0,23946,18946936,29.9,-0.81,-0.811,-0.19,-0.13,5,2,0,23946,18946936,30.6
9,18922414831250,18922424692540,hold,0.21466261800014763,19.961597,0.08287099626613781,9.86129,2.3009239994280506,3.377319000719581,0.07104873657226562,24109,23947,0.0,0.0,0.01,-0.17,1,2,0,24109,18946957,30.6,-0.001,-0.001,0.02,-0.19,15,2,0,24109,18946957,30.6,-0.805,-0.805,-0.01,-0.13,13,2,0,24109,18946957,31.9,-0.815,-0.816,0.04,-0.04,9,2,0,24109,18946957,31.3,-0.006,-0.006,0.04,0.0,10,2,0,24109,18946957,31.9,-0.002,-0.002,-0.01,-0.1,1,2,0,23947,18946956,29.9,0.002,0.001,0.07,-0.17,11,2,0,23947,18946956,29.9,-0.826,-0.826,-0.05,0.04,8,2,0,23947,18946956,30.6,-0.004,-0.004,0.02,0.08,9,2,0,23947,18946956,29.9,-0.81,-0.81,0.12,-0.01,10,2,0,23947,18946956,30.6
10,18922434830257,18922444304235,hold,0.23466252000071108,19.611695,0.08277299639303237,9.473978,2.015280999330571,3.085083000769373,0.0705718994140625,24110,23948,0.0,0.0,0.03,-0.06,6,2,0,24110,18946977,30.6,-0.001,-0.001,0.02,-0.33,5,2,0,24110,18946977,30.6,-0.805,-0.806,-0.16,0.38,3,2,0,24110,18946977,31.9,-0.815,-0.815,0.01,-0.13,14,2,0,24110,18946977,31.3,-0.006,-0.006,-0.02,0.0,15,2,0,24110,18946977,31.9,-0.002,-0.002,0.07,0.18,6,2,0,23948,18946976,29.9,0.002,0.001,-0.02,0.25,1,2,0,23948,18946976,29.9,-0.826,-0.826,-0.01,-0.01,13,2,0,23948,18946976,30.6,-0.004,-0.004,-0.02,0.01,14,2,0,23948,18946976,29.9,-0.81,-0.811,-0.03,0.03,0,2,0,23948,18946976,30.6
11,18922454828879,18922463647951,hold,0.25466386299740407,19.343716,0.08411599264945835,8.819072,1.5185880001808982,2.5529660015308764,0.06699562072753906,24111,23949,0.0,0.0,0.09,-0.02,11,2,0,24111,18946997,30.6,-0.001,-0.001,0.11,0.08,10,2,0,24111,18946997,30.6,-0.805,-0.805,-0.03,-0.04,8,2,0,24111,18946997,31.9,-0.815,-0.816,0.24,0.12,4,2,0,24111,18946997,31.3,-0.006,-0.006,0.02,-0.12,5,2,0,24111,18946997,31.9,-0.002,-0.002,-0.01,0.17,11,2,0,23949,18946996,29.9,0.002,0.002,0.13,0.01,6,2,0,23949,18946996,29.9,-0.826,-0.826,0.0,-0.09,3,2,0,23949,18946996,30.6,-0.004,-0.004,0.09,-0.05,4,2,0,23949,18946996,29.9,-0.81,-0.811,-0.03,0.11,5,2,0,23949,18946996,30.6
12,18922474826125,18922483567754,hold,0.27466024499881314,19.919803,0.08049799362197518,8.741629,1.5042519989947323,2.551044999563601,0.06866455078125,24112,23950,0.0,0.0,0.1,-0.13,1,2,0,24112,18947017,30.6,-0.001,-0.001,-0.1,-0.04,15,2,0,24112,18947017,30.6,-0.805,-0.805,0.05,-0.18,13,2,0,24112,18947017,31.9,-0.815,-0.816,-0.06,-0.06,9,2,0,24112,18947017,31.3,-0.006,-0.006,-0.09,-0.13,10,2,0,24112,18947017,31.9,-0.002,-0.002,-0.02,0.06,0,2,0,23950,18947015,29.9,0.002,0.001,0.0,0.01,10,2,0,23950,18947015,29.9,-0.826,-0.826,0.08,-0.1,7,2,0,23950,18947015,30.6,-0.004,-0.004,-0.04,0.0,8,2,0,23950,18947015,29.9,-0.81,-0.81,-0.02,-0.06,9,2,0,23950,18947015,30.6
13,18922494845101,18922503655148,hold,0.29467080399990664,20.087394,0.09105699427891523,8.810047,1.562142999318894,2.597063998109661,0.06771087646484375,24113,23951,0.0,-0.001,0.15,0.11,6,2,0,24113,18947037,30.6,-0.001,-0.001,0.09,-0.19,5,2,0,24113,18947037,30.6,-0.805,-0.805,0.05,0.08,3,2,0,24113,18947037,31.9,-0.815,-0.816,0.05,0.04,14,2,0,24113,18947037,31.3,-0.006,-0.006,-0.02,-0.05,15,2,0,24113,18947037,31.9,-0.002,-0.002,0.08,-0.13,5,2,0,23951,18947035,29.9,0.002,0.001,-0.04,0.21,15,2,0,23951,18947035,29.9,-0.826,-0.826,-0.04,0.14,12,2,0,23951,18947035,30.6,-0.004,-0.005,0.07,0.05,13,2,0,23951,18947035,29.9,-0.81,-0.81,0.1,0.02,14,2,0,23951,18947035,30.6
14,18922514826346,18922523639114,hold,0.31466129799810005,19.983966,0.08155099203577265,8.812768,1.5102690013009124,2.5571259975549765,0.06961822509765625,24114,23952,0.0,0.0,0.1,0.08,11,2,0,24114,18947057,30.6,-0.001,-0.001,0.01,0.0,10,2,0,24114,18947057,30.6,-0.805,-0.805,0.02,-0.1,8,2,0,24114,18947057,31.9,-0.815,-0.816,-0.21,-0.05,4,2,0,24114,18947057,31.3,-0.006,-0.006,0.09,-0.11,5,2,0,24114,18947057,31.9,-0.002,-0.002,-0.09,0.01,11,2,0,23952,18947056,29.9,0.002,0.001,-0.07,0.04,5,2,0,23952,18947056,29.9,-0.826,-0.826,-0.12,0.03,3,2,0,23952,18947056,30.6,-0.004,-0.005,0.06,0.0,4,2,0,23952,18947056,29.9,-0.81,-0.81,-0.09,-0.15,5,2,0,23952,18947056,30.6
15,18922534829705,18922543622888,hold,0.33466430499902344,19.983774,0.08455799252260476,8.793183,1.5356450021499768,2.579718999186298,0.06866455078125,24115,23953,0.0,-0.001,-0.02,-0.13,1,2,0,24115,18947077,30.6,-0.001,-0.001,-0.03,-0.1,15,2,0,24115,18947077,30.6,-0.805,-0.806,-0.04,-0.11,13,2,0,24115,18947077,31.9,-0.815,-0.816,-0.04,-0.06,9,2,0,24115,18947077,31.3,-0.006,-0.006,-0.11,-0.07,10,2,0,24115,18947077,31.9,-0.002,-0.002,-0.08,0.24,0,2,0,23953,18947075,29.9,0.002,0.001,-0.09,-0.04,9,2,0,23953,18947075,29.9,-0.826,-0.826,0.06,-0.12,7,2,0,23953,18947075,30.6,-0.004,-0.004,-0.01,0.03,8,2,0,23953,18947075,29.9,-0.81,-0.811,-0.1,0.08,9,2,0,23953,18947075,30.6
16,18922554828903,18922563584037,hold,0.35466212699975586,19.961149,0.08237999281845987,8.755134,1.5028759989945684,2.5396860000910237,0.06747245788574219,24116,23954,0.0,0.0,0.16,-0.1,6,2,0,24116,18947097,30.6,-0.001,-0.001,-0.01,-0.14,5,2,0,24116,18947097,30.6,-0.805,-0.805,0.06,0.09,3,2,0,24116,18947097,31.9,-0.815,-0.815,0.2,0.01,14,2,0,24116,18947097,31.3,-0.006,-0.006,0.03,-0.1,15,2,0,24116,18947097,31.9,-0.002,-0.002,-0.01,-0.23,5,2,0,23954,18947095,29.9,0.002,0.001,0.09,0.07,14,2,0,23954,18947095,29.9,-0.826,-0.826,-0.02,-0.07,12,2,0,23954,18947095,30.6,-0.004,-0.004,0.11,0.04,13,2,0,23954,18947095,29.9,-0.81,-0.81,-0.02,-0.16,14,2,0,23954,18947095,30.6
17,18922574825830,18922583593444,hold,0.3746598539983097,20.009407,0.08010699093574658,8.767614,1.4826190017629415,2.5310450000688434,0.0705718994140625,24117,23955,0.0,-0.001,0.02,0.06,11,2,0,24117,18947117,30.6,-0.001,-0.001,-0.15,-0.17,10,2,0,24117,18947117,30.6,-0.805,-0.805,0.03,0.21,8,2,0,24117,18947117,31.9,-0.815,-0.815,0.17,0.16,4,2,0,24117,18947117,31.3,-0.006,-0.006,0.12,-0.12,5,2,0,24117,18947117,31.9,-0.002,-0.002,-0.13,0.06,10,2,0,23955,18947115,29.9,0.002,0.001,-0.08,-0.03,4,2,0,23955,18947115,29.9,-0.826,-0.826,0.09,-0.07,2,2,0,23955,18947115,30.6,-0.004,-0.004,0.09,0.11,3,2,0,23955,18947115,29.9,-0.81,-0.811,0.03,-0.08,4,2,0,23955,18947115,30.6
18,18922594834181,18922604455333,hold,0.39466638099838747,20.861889,0.08663399057695642,9.621152,2.23887299944181,3.3189159985340666,0.072479248046875,24118,23956,0.0,-0.001,0.09,0.07,0,2,0,24118,18947137,30.6,-0.001,-0.001,0.08,-0.01,15,2,0,24118,18947137,30.6,-0.805,-0.805,0.06,0.25,13,2,0,24118,18947137,31.9,-0.815,-0.816,0.07,-0.17,9,2,0,24118,18947137,31.3,-0.006,-0.006,0.03,-0.07,10,2,0,24118,18947137,31.9,-0.002,-0.002,-0.03,0.07,0,2,0,23956,18947135,29.9,0.002,0.001,0.03,-0.21,9,2,0,23956,18947135,29.9,-0.826,-0.826,-0.06,0.06,7,2,0,23956,18947135,30.6,-0.004,-0.004,0.11,0.07,8,2,0,23956,18947135,29.9,-0.81,-0.81,0.15,0.2,9,2,0,23956,18947135,30.6
19,18922614822659,18922623648835,hold,0.4146572909994575,19.193502,0.07754399121040478,8.826176,1.5011159994173795,2.546310002799146,0.07343292236328125,24119,23957,0.0,0.0,0.12,0.04,5,2,0,24119,18947157,30.6,-0.001,-0.001,-0.04,-0.19,5,2,0,24119,18947157,30.6,-0.805,-0.805,-0.04,0.22,3,2,0,24119,18947157,31.9,-0.815,-0.815,0.18,-0.03,14,2,0,24119,18947157,31.3,-0.006,-0.006,-0.01,0.02,14,2,0,24119,18947157,31.9,-0.002,-0.002,0.08,0.05,6,2,0,23957,18947156,29.9,0.002,0.001,0.07,-0.2,0,2,0,23957,18947156,29.9,-0.826,-0.826,0.06,0.09,13,2,0,23957,18947156,30.6,-0.004,-0.005,-0.11,-0.13,14,2,0,23957,18947156,29.9,-0.81,-0.811,-0.11,0.04,15,2,0,23957,18947156,30.6
20,18922634827329,18922643674659,hold,0.4346615449976525,20.025824,0.08179798896890134,8.84733,1.569501997437328,2.61815300109447,0.07390975952148438,24120,23958,0.0,0.0,0.09,-0.26,10,2,0,24120,18947177,30.6,-0.001,-0.001,0.06,-0.04,10,2,0,24120,18947177,30.6,-0.805,-0.805,-0.18,-0.16,8,2,0,24120,18947177,31.9,-0.815,-0.815,0.03,0.04,4,2,0,24120,18947177,31.3,-0.006,-0.006,0.11,-0.02,4,2,0,24120,18947177,31.9,-0.002,-0.002,-0.07,0.0,10,2,0,23958,18947175,29.9,0.002,0.001,-0.05,-0.14,4,2,0,23958,18947175,29.9,-0.826,-0.826,0.13,0.04,2,2,0,23958,18947175,30.6,-0.004,-0.005,-0.07,0.06,3,2,0,23958,18947175,29.9,-0.81,-0.811,0.03,-0.13,4,2,0,23958,18947175,30.6
21,18922654827360,18922663662081,hold,0.45465815200077486,19.987422,0.07840499165467918,8.834721,1.5335019998019561,2.586119997431524,0.0743865966796875,24121,23959,0.0,-0.001,-0.19,0.29,0,2,0,24121,18947197,30.6,-0.001,-0.001,-0.11,0.03,15,2,0,24121,18947197,30.6,-0.805,-0.805,0.0,0.07,13,2,0,24121,18947197,31.9,-0.815,-0.816,-0.19,-0.02,8,2,0,24121,18947197,31.3,-0.006,-0.006,0.06,0.07,9,2,0,24121,18947197,31.9,-0.002,-0.002,0.04,-0.1,0,2,0,23959,18947195,29.9,0.002,0.001,-0.02,0.12,9,2,0,23959,18947195,29.9,-0.826,-0.826,0.01,-0.06,7,2,0,23959,18947195,30.6,-0.004,-0.005,0.11,0.19,8,2,0,23959,18947195,29.9,-0.81,-0.811,-0.08,0.0,9,2,0,23959,18947195,30.6
22,18922674828799,18922684279064,hold,0.474661317999562,20.616983,0.08157099000527523,9.450265,2.0595379974110983,3.1038679990160745,0.10919570922851562,24122,23960,0.0,-0.001,-0.16,-0.15,5,2,0,24122,18947217,30.6,-0.001,-0.001,0.12,0.03,5,2,0,24122,18947217,30.6,-0.805,-0.805,0.02,0.16,3,2,0,24122,18947217,31.9,-0.815,-0.815,-0.02,0.02,13,2,0,24122,18947217,31.3,-0.006,-0.006,-0.07,0.01,14,2,0,24122,18947217,31.9,-0.002,-0.002,-0.15,-0.08,5,2,0,23960,18947215,29.9,0.002,0.001,0.0,0.05,14,2,0,23960,18947215,29.9,-0.826,-0.826,-0.08,-0.16,12,2,0,23960,18947215,30.6,-0.004,-0.004,0.14,-0.05,13,2,0,23960,18947215,29.9,-0.81,-0.81,0.01,0.0,14,2,0,23960,18947215,30.6
23,18922694830013,18922703644445,hold,0.4946641969982011,19.365381,0.08444998820777982,8.814432,1.549598000565311,2.5929680014087353,0.07319450378417969,24123,23961,0.0,-0.001,-0.04,-0.13,10,2,0,24123,18947237,30.6,-0.001,-0.001,0.19,-0.2,10,2,0,24123,18947237,30.6,-0.805,-0.805,0.07,-0.24,8,2,0,24123,18947237,31.9,-0.815,-0.815,0.1,-0.12,3,2,0,24123,18947237,31.3,-0.006,-0.006,0.02,-0.1,4,2,0,24123,18947237,31.9,-0.002,-0.002,-0.06,-0.01,11,2,0,23961,18947236,29.9,0.002,0.001,-0.16,0.17,5,2,0,23961,18947236,29.9,-0.826,-0.826,0.07,-0.09,3,2,0,23961,18947236,30.6,-0.004,-0.004,-0.02,0.12,4,2,0,23961,18947236,29.9,-0.81,-0.811,-0.02,-0.11,4,2,0,23961,18947236,30.6
24,18922714824283,18922724310294,hold,0.5146566109979176,20.665849,0.07686398748774081,9.486011,2.0940030008205213,3.1738220022816677,0.07677078247070312,24124,23962,0.0,0.0,-0.04,0.17,0,2,0,24124,18947257,30.6,-0.001,-0.001,0.08,-0.09,15,2,0,24124,18947257,30.6,-0.805,-0.805,-0.02,-0.08,13,2,0,24124,18947257,31.9,-0.815,-0.815,0.05,0.01,8,2,0,24124,18947257,31.3,-0.006,-0.006,0.02,-0.08,9,2,0,24124,18947257,31.9,-0.002,-0.002,-0.08,-0.18,0,2,0,23962,18947255,29.9,0.002,0.001,-0.17,0.04,9,2,0,23962,18947255,29.9,-0.826,-0.826,-0.12,0.01,7,2,0,23962,18947255,30.6,-0.004,-0.004,0.04,-0.05,8,2,0,23962,18947255,29.9,-0.81,-0.81,-0.13,-0.1,8,2,0,23962,18947255,30.6
25,18922734828122,18922743796896,hold,0.5346625620004488,19.486602,0.08281498958240263,8.968774,1.524092996987747,2.5651900032244157,0.07486343383789062,24125,23963,0.0,-0.001,0.12,-0.19,5,2,0,24125,18947277,30.6,-0.001,-0.001,0.0,0.12,5,2,0,24125,18947277,30.6,-0.805,-0.806,-0.07,-0.13,3,2,0,24125,18947277,31.9,-0.815,-0.815,0.14,-0.11,13,2,0,24125,18947277,31.3,-0.006,-0.006,0.02,-0.08,14,2,0,24125,18947277,31.9,-0.002,-0.002,0.05,0.24,6,2,0,23963,18947276,29.9,0.002,0.001,-0.04,0.01,0,2,0,23963,18947276,29.9,-0.826,-0.826,0.03,-0.03,13,2,0,23963,18947276,30.6,-0.004,-0.004,0.08,0.06,14,2,0,23963,18947276,29.9,-0.81,-0.81,0.06,-0.13,14,2,0,23963,18947276,30.6
26,18922754828505,18922764310451,hold,0.554660096000589,20.513555,0.08034898928599432,9.481946,2.1309330004442018,3.2048640023276675,0.07700920104980469,24126,23964,0.0,0.0,0.05,-0.13,10,2,0,24126,18947297,30.6,-0.001,-0.001,0.04,-0.08,10,2,0,24126,18947297,30.6,-0.805,-0.805,0.07,0.24,8,2,0,24126,18947297,31.9,-0.815,-0.816,0.0,0.1,3,2,0,24126,18947297,31.3,-0.006,-0.006,-0.1,-0.13,4,2,0,24126,18947297,31.9,-0.002,-0.002,0.07,-0.07,11,2,0,23964,18947296,29.9,0.002,0.001,0.03,-0.03,5,2,0,23964,18947296,29.9,-0.826,-0.826,0.05,-0.03,3,2,0,23964,18947296,30.6,-0.004,-0.005,0.01,0.34,4,2,0,23964,18947296,29.9,-0.81,-0.81,0.09,-0.11,4,2,0,23964,18947296,30.6
27,18922774827895,18922783630198,hold,0.5746623669983819,19.319747,0.0826199866423849,8.802303,1.483067997469334,2.5173169997287914,0.07557868957519531,24127,23965,0.0,0.0,-0.06,0.1,15,2,0,24127,18947317,30.6,-0.001,-0.001,0.0,-0.2,15,2,0,24127,18947317,30.6,-0.805,-0.806,-0.01,0.07,13,2,0,24127,18947317,31.9,-0.815,-0.816,-0.01,-0.15,8,2,0,24127,18947317,31.3,-0.006,-0.006,-0.09,0.03,9,2,0,24127,18947317,31.9,-0.002,-0.002,-0.03,-0.02,1,2,0,23965,18947316,29.9,0.002,0.001,-0.05,0.0,10,2,0,23965,18947316,29.9,-0.826,-0.826,0.09,0.02,8,2,0,23965,18947316,30.6,-0.004,-0.004,-0.16,0.04,9,2,0,23965,18947316,29.9,-0.81,-0.81,0.14,0.06,9,2,0,23965,18947316,30.6
28,18922794829270,18922803695000,hold,0.5946649899997283,20.064802,0.08524298755219206,8.86573,1.5786229996592738,2.6272400027664844,0.07724761962890625,24128,23966,0.0,0.0,-0.06,-0.18,5,2,0,24128,18947337,30.6,-0.001,-0.001,-0.08,-0.45,5,2,0,24128,18947337,30.6,-0.805,-0.805,-0.01,0.04,3,2,0,24128,18947337,31.9,-0.815,-0.816,-0.09,-0.16,13,2,0,24128,18947337,31.3,-0.006,-0.006,-0.09,0.02,14,2,0,24128,18947337,31.9,-0.002,-0.002,0.0,0.15,5,2,0,23966,18947335,29.9,0.002,0.001,-0.05,0.13,14,2,0,23966,18947335,29.9,-0.826,-0.826,-0.08,-0.07,12,2,0,23966,18947335,30.6,-0.004,-0.004,-0.02,0.03,13,2,0,23966,18947335,29.9,-0.81,-0.81,-0.04,0.1,13,2,0,23966,18947335,30.6
29,18922814827188,18922824605402,hold,0.6146595799982606,20.910402,0.07983298564795405,9.778214,2.1080520018585958,3.196351000951836,0.1068115234375,24129,23967,0.0,-0.001,-0.09,-0.2,10,2,0,24129,18947357,30.6,-0.001,-0.001,-0.07,0.08,10,2,0,24129,18947357,30.6,-0.805,-0.805,0.01,0.06,8,2,0,24129,18947357,31.9,-0.815,-0.815,0.07,0.12,3,2,0,24129,18947357,31.3,-0.006,-0.006,-0.17,-0.07,4,2,0,24129,18947357,31.9,-0.002,-0.002,-0.1,-0.16,10,2,0,23967,18947355,29.9,0.002,0.001,0.16,0.13,4,2,0,23967,18947355,29.9,-0.826,-0.826,0.12,0.1,2,2,0,23967,18947355,30.6,-0.004,-0.005,0.02,0.19,3,2,0,23967,18947355,29.9,-0.81,-0.811,0.0,0.03,3,2,0,23967,18947355,30.6
